segment_id	river_name	wl_code	grts_ranking	x	y
855	DESSELSE NEET	L111_717	58166518	200707.451211431	215990.328301186
856	DESSELSE NEET	L111_717	6655222	200775.206875365	216044.410623522
857	DESSELSE NEET	L111_717	44403958	200815.12525583	216088.701990059
858	DESSELSE NEET	L111_717	46501110	200886.795803284	216126.302305876
859	DESSELSE NEET	L111_717	43355382	200930.677580518	216176.606653675
860	DESSELSE NEET	L111_717	60132598	200961.030290789	216219.655808423
861	ABEEK	L208_824	17279954	230673.238899998	195863.199499998
862	ABEEK	L208_824	4172754	230652.936599024	195763.703230764
863	ABEEK	L208_824	24095698	230635.560004575	195662.664488463
864	WARMBEEK	L107_858	56651282	228723.578400001	211451.491
865	WARMBEEK	L107_858	37219858	228715.431533039	211390.792556183
866	WARMBEEK	L107_858	66579986	228718.204293496	211301.963877107
867	WARMBEEK	L107_858	60288530	228724.869309488	211208.134999076
868	WARMBEEK	L107_858	27258386	228726.308217038	211114.168482055
869	WARMBEEK	L107_858	49278482	228695.922601295	211027.03389432
870	BRISDILLOOP	L208_639	18872182	210026.3292	204876.592
871	BRISDILLOOP	L208_639	58718070	210129.459997802	204879.103844663
872	BRISDILLOOP	L208_639	2357110	210232.592169796	204881.556926298
873	BRISDILLOOP	L208_639	38008694	210335.727646744	204883.868681851
874	BRISDILLOOP	L208_639	58980214	210435.667229855	204877.595971006
875	BRISDILLOOP	L208_639	64104054	210516.986586291	204814.118155292
876	BRISDILLOOP	L208_639	3286646	210610.58658037	204817.226188493
877	BRISDILLOOP	L208_639	49161846	210709.835151315	204844.958472529
878	BRISDILLOOP	L208_639	19801718	210810.851624948	204865.881514365
879	BRISDILLOOP	L208_639	64890486	210911.842219061	204886.889521544
880	BRISDILLOOP	L208_639	55912054	211012.910562482	204907.56464614
881	BRISDILLOOP	L208_639	62203510	211114.085238922	204927.693691699
882	BRISDILLOOP	L208_639	11085430	211215.155579926	204948.327244721
883	BRISDILLOOP	L208_639	48834166	211316.275832481	204968.103719028
884	BRISDILLOOP	L208_639	50931318	211416.813176003	204969.572510934
885	HOLVENLOOP	L208_830	65260818	220768.080200002	210919.326099999
886	HOLVENLOOP	L208_830	6954258	220669.209960095	210904.013101552
887	HOLVENLOOP	L208_830	15342866	220576.339132529	210873.74832794
888	HOLVENLOOP	L208_830	43654418	220509.866265609	210799.339140267
889	HOLVENLOOP	L208_830	54402322	220417.750168626	210760.588336726
890	HOLVENLOOP	L208_830	12459282	220319.855269417	210735.794963652
891	HOLVENLOOP	L208_830	39722258	220249.761616027	210663.62045466
892	HOLVENLOOP	L208_830	17767698	220159.973111773	210623.229120038
893	HOLVENLOOP	L208_830	26156306	220084.188666712	210555.541762234
894	HOLVENLOOP	L208_830	56565010	220070.824592508	210468.209303161
895	DOMMEL	VL05_136	34835218	224656.9384	208428.193
896	DOMMEL	VL05_136	41310994	224647.820056295	208323.724041869
897	DOMMEL	VL05_136	48651026	224638.236469444	208219.151522197
898	DOMMEL	VL05_136	6707986	224619.886593977	208115.833971891
899	DOMMEL	VL05_136	678674	224594.601110157	208014.213647034
900	DOMMEL	VL05_136	14310162	224574.290436489	207914.96122707
901	DOMMEL	VL05_136	21846802	224574.567658174	207810.775251437
902	DOMMEL	VL05_136	64838418	224588.522718474	207708.123696391
903	DOMMEL	VL05_136	65429778	224660.724399999	211946.386999998
904	DOMMEL	VL05_136	15163666	224578.834182626	211894.408613441
905	DOMMEL	VL05_136	27746578	224541.115260819	211815.274994182
906	DOMMEL	VL05_136	62349586	224563.588417061	211719.015859369
907	DOMMEL	VL05_136	44261650	224583.459309385	211621.889190474
908	DOMMEL	VL05_136	5464338	224608.144394344	211525.892769333
909	DOMMEL	VL05_136	64184594	224629.662286355	211429.209302127
910	DOMMEL	VL05_136	27402514	224646.77404526	211331.634831709
911	DOMMEL	VL05_136	50471186	224662.055672632	211233.732538623
912	DOMMEL	VL05_136	46539026	224668.10985879	211134.802833086
913	DOMMEL	VL05_136	57024786	224673.406479075	211035.856090741
914	DOMMEL	VL05_136	48636178	224682.344920473	210937.146835569
915	DOMMEL	VL05_136	61939986	224693.845287838	210839.359658015
916	DOMMEL	VL05_136	10559762	224689.489002218	210740.352058268
917	DOMMEL	VL05_136	13967634	224677.241286233	210642.771817175
918	DOMMEL	VL05_136	63250706	224648.823430606	210550.762485879
919	DOMMEL	VL05_136	3481874	224673.747857343	210456.421092122
920	DOMMEL	VL05_136	29903634	224750.126233478	210396.524634129
921	DOMMEL	VL05_136	25709330	224758.021211927	210305.591033988
922	DOMMEL	VL05_136	40151826	224788.454207178	210223.463444125
923	DOMMEL	VL05_136	63482642	224836.855779942	210137.007515347
924	DOMMEL	VL05_136	21539602	224882.215544098	210048.871758908
925	DOMMEL	VL05_136	26782482	224910.665353946	209956.161337919
926	DOMMEL	VL05_136	2992914	224866.848681773	209874.332184531
927	DOMMEL	VL05_136	61713170	224809.625592278	209800.946511744
928	DOMMEL	VL05_136	24267538	224765.768813449	209714.812702907
929	DOMMEL	VL05_136	24791826	224748.656238826	209620.923990306
930	DOMMEL	VL05_136	37374738	224717.743887992	209528.352457562
931	DOMMEL	VL05_136	40520466	224780.268822385	209473.700082177
932	DOMMEL	VL05_136	44714770	224763.246292568	209377.410991563
933	DOMMEL	VL05_136	23169810	224736.179958099	209282.153393746
934	DOMMEL	VL05_136	45189906	224715.914658279	209185.138109669
935	DOMMEL	VL05_136	13470482	224684.262808372	209092.046885322
936	DOMMEL	VL05_136	37587730	224640.968046517	209006.828056522
937	DOMMEL	VL05_136	36539154	224630.602735892	208911.451500118
938	DOMMEL	VL05_136	37456658	224652.403110062	208826.056197865
939	DOMMEL	VL05_136	22776594	224717.858636414	208751.674917438
940	DOMMEL	VL05_136	23825170	224753.715092244	208666.251313932
941	DOMMEL	VL05_136	54758162	224740.858588256	208568.339776279
942	GIELISBEEK	L208_824	2701266	228390.094400004	200878.9375
943	GIELISBEEK	L208_824	407506	228327.831077752	200816.653177754
944	GIELISBEEK	L208_824	15087570	228266.631630161	200754.670236299
945	GIELISBEEK	L208_824	9844690	228204.407054972	200694.224608002
946	GIELISBEEK	L208_824	35731410	228465.994900003	200956.140000001
947	BOSBEEK	VL05_135	20266066	249979.675899997	199630.567499999
948	VOER	L107_891	55362226	250858.8389	161197.418499999
949	VOER	L107_891	32228018	250933.493810745	161148.910295353
950	VOER	L107_891	4965042	250984.421113078	161069.693437919
951	VOER	L107_891	29082290	251064.52483835	161017.497252796
952	VOER	L107_891	19382962	251160.184076713	160984.418000001
953	VOER	L107_891	10994354	251242.371173887	160930.574704545
954	VOER	L107_891	35111602	251315.957508121	160873.048005972
955	VOER	L107_891	60277426	251405.375319248	160886.192783838
956	VOER	L107_891	2589570	251490.861922898	160895.34
957	VOER	L107_891	47678338	251579.103050119	160916.728883247
958	VOER	L107_891	43539890	250337.344400004	161312.774500001
959	VOER	L107_891	55287218	250433.637622392	161304.697971451
960	VOER	L107_891	59481522	250506.984991526	161269.898075288
961	VOER	L107_891	7652018	250606.582010447	161237.646382352
962	VOER	L107_891	61653682	250690.846854354	161218.302254322
963	KLEINE NETE	VL11_126	32601334	197223.643399999	215182.322500002
964	KLEINE NETE	VL11_126	2192630	197326.712218625	215148.856734717
965	KLEINE NETE	VL11_126	10843382	197430.364657209	215117.135590577
966	MAAS	VL11_203	23431650	253164.999899998	203571.995999999
967	MAAS	VL11_203	22383074	253193.406931791	203665.112605819
968	MAAS	VL11_203	40864226	253211.794103074	203760.726348405
969	MAAS	VL11_203	3115490	253223.758637145	203857.338768361
970	MAAS	VL11_203	34572770	253229.326260352	203954.519014982
971	MAAS	VL11_203	48990690	253249.727202768	204049.723412927
972	MAAS	VL11_203	54233570	253264.64468832	204145.937358337
973	MAAS	VL11_203	66816482	253291.039632975	204239.521105213
974	MAAS	VL11_203	33020386	253332.352172712	204327.399537466
975	MAAS	VL11_203	55040482	253384.709861927	204409.338214405
976	MAAS	VL11_203	25680354	253442.225628465	204487.885391025
977	MAAS	VL11_203	59861474	253512.85268567	204554.623155361
978	MAAS	VL11_203	64055778	253595.469383211	204605.076673983
979	MAAS	VL11_203	65104354	253687.337036524	204637.102371862
980	MAAS	VL11_203	54749666	254038.969899997	204881.947999999
981	MAAS	VL11_203	22047202	253956.59337971	204804.95307119
982	MAAS	VL11_203	10316258	253874.216859423	204727.958142381
983	MAAS	VL11_203	45646242	251685.129900001	200754.943999998
984	MAAS	VL11_203	62161314	251584.20778347	200747.601010119
985	MAAS	VL11_203	39092642	251483.427931721	200737.951875377
986	MAAS	VL11_203	60640338	251382.49886468	200730.064344765
987	MAAS	VL11_203	31280210	251281.311517364	200730.55795284
988	MAAS	VL11_203	13454418	251182.101285647	200748.536751644
989	MAAS	VL11_203	8473682	251095.373355966	200796.41238071
990	MAAS	VL11_203	6376530	251015.489499829	200858.607668703
991	MAAS	VL11_203	31542354	250944.692889976	200930.808069442
992	MAAS	VL11_203	28200018	250887.4950762	201014.130166562
993	MAAS	VL11_203	39734354	250853.053081397	201109.079172362
994	MAAS	VL11_203	64916562	250811.126009877	201201.151932585
995	MAAS	VL11_203	38702162	250787.301275304	201299.261605662
996	MAAS	VL11_203	16682066	250790.248873269	201400.105782974
997	MAAS	VL11_203	4623442	250810.611458463	201499.119882815
998	MAAS	VL11_203	64392274	250838.212010644	201596.500184415
999	MAAS	VL11_203	34573394	250866.093096735	201693.825838571
1000	MAAS	VL11_203	23039058	250893.517240215	201791.281375164
1001	MAAS	VL11_203	48860242	250927.988255789	201886.467703421
1002	MAAS	VL11_203	31558738	250975.917627275	201975.570081641
1003	KLEINEBEEK	L208_414	39517622	203019.639700003	191797.6127
1004	BORNEBEEK	L208_221	22718529	74103.5077000037	200919.484999999
1005	BORNEBEEK	L208_221	35301441	74119.0582320136	200823.024430594
1006	BORNEBEEK	L208_221	55224385	74161.3433563312	200762.170140844
1007	BORNEBEEK	L208_221	30058561	74236.191330566	200745.004783622
1008	BORNEBEEK	L208_221	16967745	74266.9405499504	200677.334655474
1009	BORNEBEEK	L208_221	55371841	74288.48463287	200585.981088474
1010	BORNEBEEK	L208_221	40691777	74360.7646153335	200520.285282248
1011	BORNEBEEK	L208_221	8185921	74428.0902291566	200450.440675824
1012	BORNEBEEK	L208_221	33876033	74507.1229428878	200393.417577986
1013	BORNEBEEK	L208_221	24700993	74579.7823954922	200346.780381368
1014	BORNEBEEK	L208_221	65595457	74653.6089176315	200328.42122035
1015	BORNEBEEK	L208_221	50915393	74713.4746367551	200255.830293965
1016	NOORBEEK	L208_820	20651442	249751.026900001	162350.342
1017	NOORBEEK	L208_820	728498	249817.214270265	162401.202947652
1018	NOORBEEK	L208_820	34151858	249884.406754015	162447.672961106
1019	VOER	L107_891	10309042	248428.623899996	161826.7755
1020	VOER	L107_891	17649074	248514.631495021	161796.706756787
1021	VOER	L107_891	11095474	248608.56410944	161776.079575848
1022	VOER	L107_891	65621426	248705.818152502	161780.785115543
1023	VOER	L107_891	10046898	248803.328292964	161791.089128853
1024	VOER	L107_891	66997682	248900.549737715	161803.573253445
1025	VOER	L107_891	26103218	248979.503778838	161861.292153777
1026	VOER	L107_891	53366194	249056.748093362	161915.143264579
1027	VOER	L107_891	59133362	249106.938208327	161942.862416649
1028	VOER	L107_891	33967538	249198.763468571	161927.268238449
1029	VOER	L107_891	45501874	249255.297344439	161902.832841826
1030	VOER	L107_891	35016114	249292.004735038	161819.739899739
1031	VOER	L107_891	60181938	249336.336971805	161763.464463365
1032	VOER	L107_891	19619250	249417.052833571	161722.036546003
1033	VOER	L107_891	29056434	249504.653708107	161688.507047586
1034	VOER	L107_891	37445042	249593.933145962	161694.159412297
1035	VOER	L107_891	39804338	249682.344039402	161674.386184449
1036	VOER	L107_891	62873010	249746.264849757	161627.76275668
1037	VOER	L107_891	4152754	249770.348962801	161555.698836149
1038	VOER	L107_891	33512882	249826.539281471	161503.594746166
1039	VOER	L107_891	30694834	249890.688526057	161439.236148417
1040	VOER	L107_891	22306226	249986.526065968	161421.90628593
1041	VOER	L107_891	3431858	250076.544781514	161383.861617944
1042	VOER	L107_891	33054130	250153.571780503	161340.417908274
1043	VOER	L107_891	54025650	250250.970441324	161334.715783043
1044	OMLEIDING ABEEK	VL11_133	45599890	238325.119400002	208472.984999999
1045	OMLEIDING ABEEK	VL11_133	24628370	238283.608722732	208406.66194474
1046	NA	L208_636	32559037	151594.985399999	223364.535999998
1047	HOFBEEK	L208_633	1729430	164179.108400002	217157.396000002
1048	DOMMEL	VL05_136	24883474	224227.298900001	213659.409499999
1049	DOMMEL	VL05_136	52539666	224319.456635467	213616.50065446
1050	DOMMEL	VL05_136	8499474	224348.323148129	213523.208485527
1051	DOMMEL	VL05_136	5353746	224433.058161193	213471.918165811
1052	DOMMEL	VL05_136	61698322	224508.333960826	213408.405170887
1053	DOMMEL	VL05_136	8483090	224562.390077078	213373.46479853
1054	DOMMEL	VL05_136	3240210	224535.301344983	213300.705554041
1055	DOMMEL	VL05_136	49377554	224585.573374935	213215.986661209
1056	DOMMEL	VL05_136	44560658	223711.931900002	213527.714000002
1057	DOMMEL	VL05_136	7844114	223794.50175254	213514.270538509
1058	HOLVENLOOP	L107_856	50082066	222874.7214	212741.769000001
1059	HOLVENLOOP	L107_856	18362642	222804.443717013	212670.411533631
1060	HOLVENLOOP	L107_856	5779730	222733.761230933	212599.162071841
1061	HOLVENLOOP	L107_856	5958930	222667.220398015	212524.01880826
1062	HOLVENLOOP	L107_856	54463762	222618.831313544	212437.966779692
1063	HOLVENLOOP	L107_856	27200786	222582.545452099	212345.760011576
1064	HOLVENLOOP	L107_856	49220882	222509.718390367	212311.801209825
1065	HOLVENLOOP	L107_856	62590226	222412.190013404	212298.626725617
1066	HOLVENLOOP	L107_856	47910162	222339.358057048	212229.625829591
1067	HOLVENLOOP	L107_856	12782866	222301.000199346	212141.865338243
1068	HOLVENLOOP	L107_856	38997266	222289.502858748	212043.225238677
1069	HOLVENLOOP	L107_856	30608658	222273.713073636	211945.089402612
1070	HOLVENLOOP	L107_856	11537682	222226.77012277	211857.341166078
1071	HOLVENLOOP	L107_856	28642578	222167.791871251	211776.120752332
1072	HOLVENLOOP	L107_856	24448274	222114.074637464	211691.67356203
1073	HOLVENLOOP	L107_856	45944082	222086.537614913	211595.369956417
1074	HOLVENLOOP	L107_856	46992658	222016.538148533	211530.910748395
1075	HOLVENLOOP	L107_856	58789138	221926.027586943	211487.614847591
1076	HOLVENLOOP	L107_856	66129170	221837.081500953	211441.565646097
1077	HOLVENLOOP	L107_856	42568978	221740.115664389	211415.697667671
1078	HOLVENLOOP	L107_856	50777362	221649.821870043	211373.104159689
1079	HOLVENLOOP	L107_856	47631634	221560.599383028	211328.382293918
1080	HOLVENLOOP	L107_856	18271506	221462.257439553	211308.850476651
1081	HOLVENLOOP	L107_856	4377874	221366.487105217	211278.974272063
1082	HOLVENLOOP	L107_856	61000978	221282.564015223	211226.991227228
1083	HOLVENLOOP	L107_856	61852946	221192.599785705	211182.572835999
1084	HOLVENLOOP	L107_856	39308562	221105.524700992	211133.042258041
1085	HOLVENLOOP	L107_856	33017106	221022.159768878	211077.18499689
1086	HOLVENLOOP	L107_856	9686290	220931.927117736	211034.009404679
1087	HOLVENLOOP	L107_856	55823634	220852.122888964	210973.265410194
1088	GELSLOOPKE	L208_644	1047854	186945.470399998	232226.794500001
1089	GELSLOOPKE	L208_644	57408814	186912.669589004	232134.572356637
1090	'DE AA'	VL11_120	63668214	185984.113899998	217577.192499999
1091	'DE AA'	VL11_120	36405238	186067.516112205	217574.284949327
1092	'DE AA'	VL11_120	40288246	186152.654321054	217553.319314983
1093	'DE AA'	VL11_120	27705334	186231.375851783	217553.635900505
1094	DOMMEL	VL05_136	32002922	224528.747900002	219016.9005
1095	DOMMEL	VL05_136	58217322	224446.198384685	218959.798147464
1096	DOMMEL	VL05_136	5788522	224356.882525145	218922.734175322
1097	DOMMEL	VL05_136	64508778	224277.756460056	218862.890594
1098	DOMMEL	VL05_136	56709994	224218.778520143	218782.739551935
1099	DOMMEL	VL05_136	45175658	224180.085035119	218690.362015136
1100	DOMMEL	VL05_136	32592746	224154.795522134	218593.536684684
1101	DOMMEL	VL05_136	23808274	224113.522370454	218503.038152695
1102	DOMMEL	VL05_136	60508434	224036.525862888	218446.408346996
1103	DOMMEL	VL05_136	31148306	224023.122465847	218355.449703144
1104	DOMMEL	VL05_136	10438930	223966.434334357	218284.777671262
1105	DOMMEL	VL05_136	1001746	223946.205168926	218194.370586653
1106	DOMMEL	VL05_136	21973266	223953.398407132	218094.258823521
1107	DOMMEL	VL05_136	19548434	223948.314166693	217994.00316172
1108	DOMMEL	VL05_136	18499858	223923.644200897	217897.457837618
1109	DOMMEL	VL05_136	10635538	223862.186909508	217819.265919807
1110	DOMMEL	VL05_136	2246930	223798.572304634	217741.620798619
1111	DOMMEL	VL05_136	42912018	223736.939404173	217662.476592617
1112	DOMMEL	VL05_136	63883538	223676.732464218	217582.131826997
1113	DOMMEL	VL05_136	34048274	223613.570296565	217504.192675424
1114	DOMMEL	VL05_136	57116946	223549.995212343	217426.683019869
1115	DOMMEL	VL05_136	39553298	223500.513292831	217339.582379918
1116	DOMMEL	VL05_136	19892498	223450.112008036	217253.026362331
1117	DOMMEL	VL05_136	1018130	223461.305706435	217154.052939355
1118	DOMMEL	VL05_136	42961170	223415.078222868	217070.582720742
1119	DOMMEL	VL05_136	30312722	223337.300010027	217007.203553608
1120	DOMMEL	VL05_136	59672850	223259.964076827	216943.249869768
1121	DOMMEL	VL05_136	51480850	223169.501543535	216903.163643131
1122	DOMMEL	VL05_136	59869458	223145.378702016	216809.327805185
1123	DOMMEL	VL05_136	29985042	223112.636229095	216717.088576569
1124	DOMMEL	VL05_136	28936466	223096.777770595	216618.193518123
1125	KOEISCHOTSE LOOP	L208_623	57148062	178062.911399998	220831.455499999
1126	KOEISCHOTSE LOOP	L208_623	11272862	178050.62629046	220936.64996679
1127	KOEISCHOTSE LOOP	L208_623	13370014	178095.006860092	221031.681383032
1128	ANTITANKKANAAL	L111_724	18431933	152204.785899997	226361.3715
1129	ANTITANKKANAAL	L111_724	40452029	152306.754236467	226351.334100214
1130	ANTITANKKANAAL	L111_724	60637117	152408.722527558	226341.296239432
1131	ANTITANKKANAAL	L111_724	55394237	152508.585561564	226352.57839379
1132	ANTITANKKANAAL	L111_724	19611581	152604.219634185	226389.353591832
1133	ANTITANKKANAAL	L111_724	13320125	152700.391935699	226423.54691069
1134	ANTITANKKANAAL	L111_724	10174397	152797.569948547	226391.769637517
1135	ANTITANKKANAAL	L111_724	9912253	152894.586833707	226358.814895354
1136	ANTITANKKANAAL	L111_724	36126653	152991.603718866	226325.86015319
1137	ANTITANKKANAAL	L111_724	40320957	153088.620604025	226292.905411027
1138	ANTITANKKANAAL	L111_724	47081438	153185.221384467	226309.53530798
1139	ANTITANKKANAAL	L111_724	3041246	153280.766647024	226346.54062976
1140	ANTITANKKANAAL	L111_724	66480094	153376.31190958	226383.54595154
1141	ANTITANKKANAAL	L111_724	35022814	153475.129627827	226401.412431488
1142	ANTITANKKANAAL	L111_724	19294174	153577.190445196	226392.363641785
1143	ANTITANKKANAAL	L111_724	485342	153679.251262564	226383.314852083
1144	KLEINE NETE	VL11_127	24282070	179021.897399999	208400.762499999
1145	KLEINE NETE	VL11_127	49632214	179087.388970893	208331.860910261
1146	KLEINE NETE	VL11_127	45437910	179190.285905213	208342.09908169
1147	KLEINE NETE	VL11_127	1528790	179280.914676255	208326.40841556
1148	KLEINE NETE	VL11_127	43354070	183516.389399998	208261.734999999
1149	KLEINE NETE	VL11_127	45975510	183621.057482975	208298.630973486
1150	KLEINE NETE	VL11_127	47024086	183725.707937622	208335.575373541
1151	KLEINE NETE	VL11_127	60291030	183827.045085327	208379.200783163
1152	WARMBEEK	L107_858	15024146	228897.604900002	209812.311999999
1153	WARMBEEK	L107_858	66404370	228897.014636575	209712.845031534
1154	WARMBEEK	L107_858	30490642	228941.44497833	209618.052233661
1155	WARMBEEK	L107_858	47898130	228714.747400001	212524.293000001
1156	WARMBEEK	L107_858	18837010	228728.495414959	212439.608997895
1157	WARMBEEK	L107_858	14642706	228729.5508745	212352.983838534
1158	WARMBEEK	L107_858	40857106	228703.551784066	212272.845478629
1159	DOMMEL	VL05_136	61174034	224526.083400004	212990.604499999
1160	DOMMEL	VL05_136	47804690	224445.963394845	212961.338300353
1161	DOMMEL	VL05_136	46559506	224426.578576774	212865.525530502
1162	DOMMEL	VL05_136	62288146	224431.851392958	212759.557132954
1163	DOMMEL	VL05_136	36335890	224469.778001343	212658.093894859
1164	SCHEPPELIJKE NETE	L107_705	20212598	205145.1294	210290.456500001
1165	SCHEPPELIJKE NETE	L107_705	10775414	205241.604869182	210306.147428356
1166	SCHEPPELIJKE NETE	L107_705	1370998	205330.587607055	210333.081269774
1167	SCHEPPELIJKE NETE	L107_705	26536822	205417.916466126	210327.097640724
1168	SCHEPPELIJKE NETE	L107_705	31779702	205508.011272996	210354.850805132
1169	SCHEPPELIJKE NETE	L107_705	18672502	205594.694951795	210346.414266815
1170	SCHEPPELIJKE NETE	L107_705	22866806	205681.970323234	210373.545109915
1171	SCHEPPELIJKE NETE	L107_705	54419574	205764.216566088	210405.38085185
1172	SCHEPPELIJKE NETE	L107_705	483446	205843.068497751	210444.874159948
1173	SCHEPPELIJKE NETE	L107_705	46620790	205924.954741262	210497.050370758
1174	SCHEPPELIJKE NETE	L107_705	62349430	206021.531638139	210519.067185905
1175	SCHEPPELIJKE NETE	L107_705	35872886	206117.209298321	210526.048618476
1176	SCHEPPELIJKE NETE	L107_705	16998518	206215.344664357	210530.934417198
1177	SCHEPPELIJKE NETE	L107_705	62087286	206312.313474632	210554.030000001
1178	SCHEPPELIJKE NETE	L107_705	56630390	206410.605375955	210563.200446623
1179	SCHEPPELIJKE NETE	L107_705	3153014	206504.254217741	210593.649549059
1180	SCHEPPELIJKE NETE	L107_705	66067574	206599.904731591	210622.616811678
1181	SCHEPPELIJKE NETE	L107_705	25959542	206691.823597729	210652.209832406
1182	SCHEPPELIJKE NETE	L107_705	2366582	206779.323708874	210692.480501973
1183	SCHEPPELIJKE NETE	L107_705	23338102	206824.973938895	210756.714495927
1184	SCHEPPELIJKE NETE	L107_705	18422902	206920.989381935	210771.332531093
1185	SCHEPPELIJKE NETE	L107_705	61414518	207019.785604626	210753.183130446
1186	SCHEPPELIJKE NETE	L107_705	17112182	207119.48248732	210741.089843629
1187	SCHEPPELIJKE NETE	L107_705	46472310	207215.011050786	210712.181170636
1188	SCHEPPELIJKE NETE	L107_705	44375158	207315.134382794	210717.314012759
1189	SCHEPPELIJKE NETE	L107_705	1006710	207415.373188661	210723.760814086
1190	SCHEPPELIJKE NETE	L107_705	6249590	207515.824723306	210722.054385685
1191	SCHEPPELIJKE NETE	L107_705	60775542	207616.241551695	210719.884512726
1192	SCHEPPELIJKE NETE	L107_705	55270518	207694.428214131	210757.477714539
1193	SCHEPPELIJKE NETE	L107_705	28007542	207793.143341256	210776.17027509
1194	SCHEPPELIJKE NETE	L107_705	19618934	207847.277758841	210716.537979613
1195	SCHEPPELIJKE NETE	L107_705	47996022	207941.189992904	210688.534317474
1196	SCHEPPELIJKE NETE	L107_705	50093174	208039.808472928	210706.552818821
1197	SCHEPPELIJKE NETE	L107_705	62676086	208137.885505143	210727.960671378
1198	SCHEPPELIJKE NETE	L107_705	1596534	208236.036103805	210749.235186143
1199	SCHEPPELIJKE NETE	L107_705	36199542	208334.076255328	210769.967457254
1200	SCHEPPELIJKE NETE	L107_705	7552118	208430.801632448	210789.262344168
1201	SCHEPPELIJKE NETE	L107_705	40057974	208528.869840377	210808.746612502
1202	SCHEPPELIJKE NETE	L107_705	27475062	208625.634400003	210831.502999999
1203	SCHEPPELIJKE NETE	L208_609	55262326	208721.560872754	210851.953356281
1204	SCHEPPELIJKE NETE	L208_609	4930678	208781.09807891	210899.790094253
1205	SCHEPPELIJKE NETE	L208_609	62012534	208782.018913676	210997.838648442
1206	SCHEPPELIJKE NETE	L208_609	42089590	208782.837083614	211096.021275212
1207	SCHEPPELIJKE NETE	L208_609	52837494	208783.771035346	211194.222348119
1208	SCHEPPELIJKE NETE	L208_609	65420406	208786.015900001	211292.361355301
1209	SCHEPPELIJKE NETE	L208_609	38157430	208806.97416962	211376.617730778
1210	SCHEPPELIJKE NETE	L208_609	408694	208897.079606926	211415.040540217
1211	SCHEPPELIJKE NETE	L208_609	38599798	208986.972878692	211454.57483789
1212	SCHEPPELIJKE NETE	L208_609	22871158	209077.285833528	211493.111919315
1213	SCHEPPELIJKE NETE	L208_609	31521910	209166.839725159	211533.392852033
1214	SCHEPPELIJKE NETE	L208_609	8453238	209256.883360585	211572.591047629
1215	SCHEPPELIJKE NETE	L208_609	19987574	209350.450203994	211601.122447557
1216	SCHEPPELIJKE NETE	L208_609	35093622	209436.004383545	211627.818677736
1217	SCHEPPELIJKE NETE	L208_609	33258614	209481.626929508	211686.760979125
1218	SCHEPPELIJKE NETE	L208_609	53181558	209576.46296408	211712.267583418
1219	SCHEPPELIJKE NETE	L208_609	23821430	209671.298998651	211737.774187712
1220	SCHEPPELIJKE NETE	L208_609	31685750	209686.651294596	211814.119172891
1221	SCHEPPELIJKE NETE	L208_609	25918582	209670.037521577	211910.909889708
1222	SCHEPPELIJKE NETE	L208_609	9075830	209726.53468172	211958.11578352
1223	SCHEPPELIJKE NETE	L208_609	16415862	209822.605887228	211978.482024902
1224	SCHEPPELIJKE NETE	L208_609	3832950	209878.466284361	212029.250794239
1225	SCHEPPELIJKE NETE	L208_609	26901622	209919.140812926	212092.511291173
1226	SCHEPPELIJKE NETE	L208_609	26049654	209986.046367055	212138.87846041
1227	WARMBEEK	L208_828	38810642	228769.248400003	205405.693500001
1228	WARMBEEK	L208_828	10499090	228712.359437041	205333.586495334
1229	WARMBEEK	L208_828	6534162	228660.041369547	205256.735192441
1230	WARMBEEK	L208_828	63943698	228610.223252734	205175.140433304
1231	WARMBEEK	L208_828	7320594	228556.906924366	205096.86044033
1232	WARMBEEK	L208_828	7844882	228520.19511723	205014.216971211
1233	WARMBEEK	L208_828	17282066	228486.611178148	204941.22451622
1234	DOMMEL	L107_855	62841042	226260.945900001	200720.999000002
1235	DOMMEL	L107_855	34988242	226243.028831979	200618.097398349
1236	BOLLISENBEEK	L107_854	34068690	222498.073799998	199264.8281
1237	BOLLISENBEEK	L208_830	48748754	222541.67120268	199172.634076104
1238	BOLLISENBEEK	L208_830	22157522	222623.591142308	199121.16673603
1239	BOLLISENBEEK	L208_830	17963218	222714.883553655	199078.087232424
1240	BOLLISENBEEK	L208_830	38219986	222809.379100678	199088.863326112
1241	BOLLISENBEEK	L208_830	6762706	222900.78235406	199043.45021448
1242	GROTE NETE	VL11_123	37732214	206316.370899998	204702.895
1243	GROTE NETE	VL11_123	54509430	206295.482927751	204765.989717235
1244	GROTE NETE	VL11_123	16629622	206328.209890226	204800.938726447
1245	GROTE NETE	VL11_123	41510774	206379.92692191	204857.399466581
1246	GROTE NETE	VL11_123	49899382	206424.103705853	204881.28852601
1247	GROTE NETE	VL11_123	17393526	206483.706139081	204886.734185743
1248	GROTE NETE	VL11_123	26830710	206562.919930926	204931.517931235
1249	GROTE NETE	VL11_123	27092854	206618.439964555	205015.319801405
1250	GROTE NETE	VL11_123	24471414	206620.909044113	205110.458505715
1251	GROTE NETE	VL11_123	15034230	206670.126783854	205195.65322416
1252	GROTE NETE	VL11_123	50669430	206713.704899997	205286.596000001
1253	KLEINE HOOFDGRACHT	L111_707	54863734	206718.016304201	205370.708306939
1254	KLEINE HOOFDGRACHT	L111_707	22357878	206749.122449907	205437.249159745
