sample_id	segment_id	type	river_name	sac	catchment_area	wl_code	grts_ranking	sample	x	y
30464886_3260	566	35	SCHEPPELIJKE NETE	2	2	L107_705	30464886	0	203844.633326158	209689.805176218
30608658_3260	1069	35	HOLVENLOOP	2	2	L107_856	30608658	0	222273.713073636	211945.089402612
31050230_3260	702	35	MOLSE NETE	2	2	VL11_128	31050230	0	200943.430968662	207502.639323156
31312374_3260	705	35	MOLSE NETE	2	2	VL11_128	31312374	0	201099.309597593	207502.37814787
31449646_3260	1722	35	WAMP	2	2	L107_722	31449646	0	196454.362459922	220354.186685081
31633126_3260	1771	35	DEMER	2	2	VL05_99	31633126	0	215500.669200003	182987.936900001
31779702_3260	1168	35	SCHEPPELIJKE NETE	2	2	L107_705	31779702	0	205508.011272996	210354.850805132
31952430_3260	1302	35	WAMP	2	2	L107_722	31952430	0	198295.351796573	221708.795000516
31967734_3260	696	35	MOLSE NETE	2	2	VL11_128	31967734	0	200551.175768806	207397.17294297
32024542_3260	1675	35	ANTITANKKANAAL	2	2	L111_724	32024542	0	154860.284971811	226136.091931108
32562038_3260	567	35	SCHEPPELIJKE NETE	2	2	L107_705	32562038	0	203934.977204951	209727.378969636
32822686_3260	738	35	GELSLOOPKE	2	2	L107_607	32822686	0	184849.086517928	233194.356108579
33017106_3260	1085	35	HOLVENLOOP	2	2	L107_856	33017106	0	221022.159768878	211077.18499689
33223214_3260	1294	35	WAMP	2	2	L107_722	33223214	0	197547.684100002	221444.918200001
33716726_3260	690	35	MOLSE NETE	2	2	VL11_128	33716726	0	200147.52441546	207176.273291517
33809654_3260	1314	35	LOEIJENS NEETJE	2	2	L111_1066	33809654	0	196691.921799165	217602.69029433
34273078_3260	1891	35	VARENDONKSE BEEK	2	2	L107_695	34273078	0	190170.209496425	195694.838908046
34281974_3260	714	35	MOLSE NETE	2	2	VL11_128	34281974	0	202176.223811305	208355.768771763
34588638_3260	1686	35	ANTITANKKANAAL	2	2	L111_724	34588638	0	155774.026853143	225622.081975148
34790262_3260	559	35	SCHEPPELIJKE NETE	2	2	L107_705	34790262	0	203308.095834242	209455.628246896
34902366_3260	1702	35	Blauwputten en Leiloop	2	2	L107_602	34902366	0	173334.284500003	239621.7971
34912606_3260	1652	35	MUNTLOOP	2	2	L111_1049	34912606	0	175890.837309902	237140.429915913
34988242_3260	1235	35	DOMMEL	2	2	L107_855	34988242	0	226243.028831979	200618.097398349
35022814_3260	1141	35	ANTITANKKANAAL	2	2	L111_724	35022814	0	153475.129627827	226401.412431488
35872886_3260	1175	35	SCHEPPELIJKE NETE	2	2	L107_705	35872886	0	206117.209298321	210526.048618476
35906806_3260	1315	35	LOEIJENS NEETJE	2	2	L111_1066	35906806	0	196725.620292477	217700.126295291
36126653_3260	1136	35	ANTITANKKANAAL	2	2	L111_724	36126653	0	152991.603718866	226325.86015319
36199542_3260	1199	35	SCHEPPELIJKE NETE	2	2	L107_705	36199542	0	208334.076255328	210769.967457254
36405238_3260	1091	35	'DE AA'	2	2	VL11_120	36405238	0	186067.516112205	217574.284949327
36570526_3260	742	35	MERKSKE	2	2	L107_607	36570526	0	183487.830267798	233927.610999849
36782098_3260	400	35	WARMBEEK	2	2	L107_858	36782098	0	229009.314400002	209476.458000001
36887414_3260	561	35	SCHEPPELIJKE NETE	2	2	L107_705	36887414	0	203450.096295001	209555.182427795
36947934_3260	1689	35	ANTITANKKANAAL	2	2	L111_724	36947934	0	155966.751127684	225404.723209296
37128542_3260	1516	35	MUNTLOOP	2	2	L111_1049	37128542	0	175316.223300025	236754.06321066
37135606_3260	304	35	KLEIN NEETJE	2	2	L111_1066	37135606	0	197826.139899999	216737.186500002
37136350_3260	1670	35	ANTITANKKANAAL	2	2	L111_724	37136350	0	154381.181846769	226256.814115954
37299446_3260	1312	35	LOEIJENS NEETJE	2	2	L111_1066	37299446	0	196725.997553166	217400.885896819
37474926_3260	1704	35	DE AA	2	2	L107_601	37474926	0	199408.683700003	239590.034299999
37485046_3260	1635	35	MOLSE NETE	2	2	VL11_128	37485046	0	198933.508977518	207115.283723074
37546422_3260	1775	35	ZWARTEBEEK	2	2	VL11_117	37546422	0	208107.878244562	191477.968084288
38348022_3260	1313	35	LOEIJENS NEETJE	2	2	L111_1066	38348022	0	196717.979243397	217503.709055271
38553046_3260	1720	35	'DE AA'	2	2	VL05_121	38553046	0	184187.469499998	212985.267700002
38997266_3260	1068	35	HOLVENLOOP	2	2	L107_856	38997266	0	222289.502858748	212043.225238677
39128534_3260	836	35	'DE AA'	2	2	VL11_120	39128534	0	185194.8204	214925.656500001
39307230_3260	1688	35	ANTITANKKANAAL	2	2	L111_724	39307230	0	155894.352134019	225464.902198434
39308562_3260	1084	35	HOLVENLOOP	2	2	L107_856	39308562	0	221105.524700992	211133.042258041
39414006_3260	1716	35	KLEINE NETE	2	2	L111_1067	39414006	0	199883.793200001	214318.740200002
39774646_3260	1772	35	ZWARTEBEEK	2	2	VL11_117	39774646	0	207850.820200004	191378.143800002
39838254_3260	1721	35	WAMP	2	2	L107_722	39838254	0	196369.986199997	220300.718199998
40057974_3260	1201	35	SCHEPPELIJKE NETE	2	2	L107_705	40057974	0	208528.869840377	210808.746612502
40274270_3260	1518	35	MUNTLOOP	2	2	L111_1049	40274270	0	175223.101262597	236581.018519883
40288246_3260	1092	35	'DE AA'	2	2	VL11_120	40288246	0	186152.654321054	217553.319314983
40320957_3260	1137	35	ANTITANKKANAAL	2	2	L111_724	40320957	0	153088.620604025	226292.905411027
40356342_3260	695	35	MOLSE NETE	2	2	VL11_128	40356342	0	200467.77181853	207361.329914382
40452029_3260	1129	35	ANTITANKKANAAL	2	2	L111_724	40452029	0	152306.754236467	226351.334100214
40880094_3260	1687	35	ANTITANKKANAAL	2	2	L111_724	40880094	0	155834.614362704	225543.816466626
41990494_3260	1653	35	MUNTLOOP	2	2	L111_1049	41990494	0	175829.416248615	237058.58956624
42176046_3260	1304	35	WAMP	2	2	L107_722	42176046	0	198475.016088341	221795.174190004
42185974_3260	307	35	KLEIN NEETJE	2	2	L111_1066	42185974	0	196821.987334639	216507.894026906
42203638_3260	1633	35	MOLSE NETE	2	2	VL11_128	42203638	0	198759.946900003	207127.741500001
42425206_3260	555	35	SCHEPPELIJKE NETE	2	2	L107_705	42425206	0	203091.350617437	209236.893828794
42510302_3260	1673	35	ANTITANKKANAAL	2	2	L111_724	42510302	0	154670.020774447	226187.976409998
42568978_3260	1077	35	HOLVENLOOP	2	2	L107_856	42568978	0	221740.115664389	211415.697667671
42610902_3260	1427	35	KLEIN  WILBOEREBEEK	2	2	L107_629	42610902	0	171859.188518263	212982.819648069
43066614_3260	1310	35	LOEIJENS NEETJE	2	2	L111_1066	43066614	0	196736.365900002	217194.767900001
43169886_3260	1791	35	MERKSKE	2	2	VL05_146	43169886	0	177746.796899997	235758.021600001
43841974_3260	1782	35	ZWARTEBEEK	2	2	VL11_117	43841974	0	208358.172192804	192025.544803023
44375158_3260	1188	35	SCHEPPELIJKE NETE	2	2	L107_705	44375158	0	207315.134382794	210717.314012759
45656030_3260	1674	35	ANTITANKKANAAL	2	2	L111_724	45656030	0	154766.228264478	226164.728721917
45766046_3260	737	35	GELSLOOPKE	2	2	L107_607	45766046	0	184820.558229512	233267.983516761
45806126_3260	1295	35	WAMP	2	2	L107_722	45806126	0	197634.08571996	221494.615466076
45873654_3260	1637	35	MOLSE NETE	2	2	VL11_128	45873654	0	199039.361390546	207084.152230164
45921750_3260	1719	35	'DE AA'	2	2	VL05_121	45921750	0	182209.165100001	210924.860599998
45944082_3260	1073	35	HOLVENLOOP	2	2	L107_856	45944082	0	222086.537614913	211595.369956417
46446942_3260	1651	35	MUNTLOOP	2	2	L111_1049	46446942	0	175925.773853118	237237.973024048
46472310_3260	1187	35	SCHEPPELIJKE NETE	2	2	L107_705	46472310	0	207215.011050786	210712.181170636
46619510_3260	554	35	SCHEPPELIJKE NETE	2	2	L107_705	46619510	0	203046.837899998	209209.4025
46620790_3260	1173	35	SCHEPPELIJKE NETE	2	2	L107_705	46620790	0	205924.954741262	210497.050370758
46992658_3260	1074	35	HOLVENLOOP	2	2	L107_856	46992658	0	222016.538148533	211530.910748395
47081438_3260	1138	35	ANTITANKKANAAL	2	2	L111_724	47081438	0	153185.221384467	226309.53530798
47130718_3260	1793	35	MERKSKE	2	2	L107_607	47130718	0	180902.4978	235265.649300002
47466998_3260	710	35	MOLSE NETE	2	2	VL11_128	47466998	0	201913.692307166	208092.877389578
47631634_3260	1079	35	HOLVENLOOP	2	2	L107_856	47631634	0	221560.599383028	211328.382293918
47681070_3260	1301	35	WAMP	2	2	L107_722	47681070	0	198205.099622611	221666.52912051
47842718_3260	745	35	MERKSKE	2	2	L107_607	47842718	0	183686.60935088	233859.470298465
47910162_3260	1066	35	HOLVENLOOP	2	2	L107_856	47910162	0	222339.358057048	212229.625829591
47996022_3260	1195	35	SCHEPPELIJKE NETE	2	2	L107_705	47996022	0	207941.189992904	210688.534317474
48097718_3260	1773	35	ZWARTEBEEK	2	2	VL11_117	48097718	0	207946.402488623	191386.539248103
48377330_3260	296	35	KIKBEEK	2	2	VL11_203	48377330	0	244578.094334254	184424.952151736
48467502_3260	1306	35	WAMP	2	2	L107_722	48467502	0	198654.612131278	221881.615582256
48495094_3260	1634	35	MOLSE NETE	2	2	VL11_128	48495094	0	198846.42471819	207110.238832661
48515574_3260	709	35	MOLSE NETE	2	2	VL11_128	48515574	0	201846.841839982	208025.499446323
48901618_3260	297	35	KIKBEEK	2	2	VL11_203	48901618	0	244484.213318584	184432.96657374
48911774_3260	736	35	GELSLOOPKE	2	2	L107_607	48911774	0	184788.924667846	233348.634423928
49220882_3260	1064	35	HOLVENLOOP	2	2	L107_856	49220882	0	222509.718390367	212311.801209825
49711454_3260	1517	35	MUNTLOOP	2	2	L111_1049	49711454	0	175261.883003198	236671.21885725
50038750_3260	1679	35	ANTITANKKANAAL	2	2	L111_724	50038750	0	155195.18714626	225927.894148377
50082066_3260	1058	35	HOLVENLOOP	2	2	L107_856	50082066	0	222874.7214	212741.769000001
50093174_3260	1196	35	SCHEPPELIJKE NETE	2	2	L107_705	50093174	0	208039.808472928	210706.552818821
50146166_3260	1730	35	MOLSE NETE	2	2	L107_706	50146166	0	205621.169636352	208696.433714567
50670454_3260	1725	35	MOLSE NETE	2	2	L107_706	50670454	0	205342.8006	208814.647999998
50777362_3260	1078	35	HOLVENLOOP	2	2	L107_856	50777362	0	221649.821870043	211373.104159689
50973174_3260	700	35	MOLSE NETE	2	2	VL11_128	50973174	0	200827.030535741	207402.792369943
51043190_3260	563	35	SCHEPPELIJKE NETE	2	2	L107_705	51043190	0	203627.067738528	209594.165713204
51635446_3260	1316	35	LOEIJENS NEETJE	2	2	L111_1066	51635446	0	196763.803690612	217795.929991051
53000542_3260	1650	35	MUNTLOOP	2	2	L111_1049	53000542	0	176016.798900001	237290.083999999
53639670_3260	689	35	MOLSE NETE	2	2	VL11_128	53639670	0	200067.064508591	207216.64956916
53651422_3260	1671	35	ANTITANKKANAAL	2	2	L111_724	53651422	0	154477.500570154	226234.03167393
54419574_3260	1171	35	SCHEPPELIJKE NETE	2	2	L107_705	54419574	0	205764.216566088	210405.38085185
54461790_3260	1701	35	Blauwputten en Leiloop	2	2	L107_602	54461790	0	174565.932300001	240755.867899999
54463762_3260	1062	35	HOLVENLOOP	2	2	L107_856	54463762	0	222618.831313544	212437.966779692
55270518_3260	1192	35	SCHEPPELIJKE NETE	2	2	L107_705	55270518	0	207694.428214131	210757.477714539
55390665_3260	1789	35	OUDE KALE	2	2	VL05_25	55390665	0	97583.7334000021	197272.243500002
55394237_3260	1131	35	ANTITANKKANAAL	2	2	L111_724	55394237	0	152508.585561564	226352.57839379
55429622_3260	704	35	MOLSE NETE	2	2	VL11_128	55429622	0	201050.373978643	207451.643417684
55817462_3260	306	35	KLEIN NEETJE	2	2	L111_1066	55817462	0	196718.848792692	216479.756610348
55823634_3260	1087	35	HOLVENLOOP	2	2	L107_856	55823634	0	220852.122888964	210973.265410194
55913334_3260	1728	35	MOLSE NETE	2	2	L107_706	55913334	0	205487.325845259	208654.889977989
56056694_3260	557	35	SCHEPPELIJKE NETE	2	2	L107_705	56056694	0	203195.804395676	209361.447516757
56207326_3260	1669	35	ANTITANKKANAAL	2	2	L111_724	56207326	0	154284.863123384	226279.596557977
56630390_3260	1178	35	SCHEPPELIJKE NETE	2	2	L107_705	56630390	0	206410.605375955	210563.200446623
56655890_3260	405	35	WARMBEEK	2	2	L107_858	56655890	0	229050.124489023	209025.065352695
57207222_3260	1778	35	ZWARTEBEEK	2	2	VL11_117	57207222	0	208336.958946636	191646.325581331
57471534_3260	1299	35	WAMP	2	2	L107_722	57471534	0	198015.81405709	221605.685074682
57482102_3260	558	35	SCHEPPELIJKE NETE	2	2	L107_705	57482102	0	203276.642818265	209381.575055145
57753618_3260	401	35	WARMBEEK	2	2	L107_858	57753618	0	229035.355363999	209376.894947954
58182134_3260	697	35	MOLSE NETE	2	2	VL11_128	58182134	0	200622.199322641	207407.009289895
58789138_3260	1075	35	HOLVENLOOP	2	2	L107_856	58789138	0	221926.027586943	211487.614847591
59447798_3260	715	35	MOLSE NETE	2	2	VL11_128	59447798	0	202240.059840447	208428.258236221
59505142_3260	1639	35	MOLSE NETE	2	2	VL11_128	59505142	0	199143.642071049	207074.055498362
60092974_3260	1296	35	WAMP	2	2	L107_722	60092974	0	197726.109454393	221531.584890818
60218230_3260	564	35	SCHEPPELIJKE NETE	2	2	L107_705	60218230	0	203703.028057863	209639.234774794
60285486_3260	1723	35	WAMP	2	2	L107_722	60285486	0	196535.626330059	220412.297447942
60482806_3260	1321	35	LOEIJENS NEETJE	2	2	L111_1066	60482806	0	197083.717806517	218200.435388932
60574198_3260	713	35	MOLSE NETE	2	2	VL11_128	60574198	0	202114.673912999	208288.566963833
60637117_3260	1130	35	ANTITANKKANAAL	2	2	L111_724	60637117	0	152408.722527558	226341.296239432
60775542_3260	1191	35	SCHEPPELIJKE NETE	2	2	L107_705	60775542	0	207616.241551695	210719.884512726
60873590_3260	568	35	SCHEPPELIJKE NETE	2	2	L107_705	60873590	0	204024.120418015	209767.611854299
60877238_3260	1781	35	ZWARTEBEEK	2	2	VL11_117	60877238	0	208349.996803437	191929.611765706
60929270_3260	303	35	LOEIJENS NEETJE	2	2	L111_1066	60929270	0	196566.483969743	216346.461228725
61000978_3260	1082	35	HOLVENLOOP	2	2	L107_856	61000978	0	221282.564015223	211226.991227228
61050414_3260	1305	35	WAMP	2	2	L107_722	61050414	0	198564.838002894	221838.38934196
61414518_3260	1185	35	SCHEPPELIJKE NETE	2	2	L107_705	61414518	0	207019.785604626	210753.183130446
61458934_3260	701	35	MOLSE NETE	2	2	VL11_128	61458934	0	200888.394296904	207447.81969874
61636626_3260	403	35	WARMBEEK	2	2	L107_858	61636626	0	229074.717823602	209175.918697649
61736350_3260	743	35	MERKSKE	2	2	L107_607	61736350	0	183534.481936071	233947.703002953
61852946_3260	1083	35	HOLVENLOOP	2	2	L107_856	61852946	0	221192.599785705	211182.572835999
62087286_3260	1177	35	SCHEPPELIJKE NETE	2	2	L107_705	62087286	0	206312.313474632	210554.030000001
62349430_3260	1174	35	SCHEPPELIJKE NETE	2	2	L107_705	62349430	0	206021.531638139	210519.067185905
62590226_3260	1065	35	HOLVENLOOP	2	2	L107_856	62590226	0	222412.190013404	212298.626725617
62676086_3260	1197	35	SCHEPPELIJKE NETE	2	2	L107_705	62676086	0	208137.885505143	210727.960671378
62768342_3260	1717	35	MOLENBEEK	2	2	VL11_129	62768342	0	176125.222000003	214403.908300001
62841042_3260	1234	35	DOMMEL	2	2	L107_855	62841042	0	226260.945900001	200720.999000002
63133086_3260	751	35	MERKSKE	2	2	L107_607	63133086	0	184023.969044946	233805.168019082
63668214_3260	1090	35	'DE AA'	2	2	VL11_120	63668214	0	185984.113899998	217577.192499999
64248286_3260	1787	35	KLEINE AA OF WEERIJSBEEK	2	2	VL05_148	64248286	0	167291.589199997	232576.532299999
64771486_3260	733	35	GELSLOOPKE	2	2	L107_607	64771486	0	184684.929958092	233557.451942023
65230238_3260	747	35	MERKSKE	2	2	L107_607	65230238	0	183822.067754365	233847.849766961
65348142_3260	309	35	LOEIJENS NEETJE	2	2	L111_1066	65348142	0	198102.121399999	219319.526000001
65717817_3260	1785	35	AREBEEK	2	2	L107_435	65717817	0	126690.405000001	157745.136999998
65820062_3260	734	35	GELSLOOPKE	2	2	L107_607	65820062	0	184755.719698261	233513.085012184
65860142_3260	1298	35	WAMP	2	2	L107_722	65860142	0	197919.248063473	221580.976660718
66016670_3260	753	35	MERKSKE	2	2	L107_607	66016670	0	184152.956797268	233847.184050449
66067574_3260	1180	35	SCHEPPELIJKE NETE	2	2	L107_705	66067574	0	206599.904731591	210622.616811678
66129170_3260	1076	35	HOLVENLOOP	2	2	L107_856	66129170	0	221837.081500953	211441.565646097
66480094_3260	1140	35	ANTITANKKANAAL	2	2	L111_724	66480094	0	153376.31190958	226383.54595154
66489830_3260	1783	35	GETE	2	2	VL05_105	66489830	0	202872.120899998	175541.671500001
66501878_3260	301	35	KLEINE NETE	2	2	L111_1067	66501878	0	198923.742899999	214638.002
66807030_3260	310	35	LOEIJENS NEETJE	2	2	L111_1066	66807030	0	197404.167400002	218524.258499999
66839798_3260	1318	35	LOEIJENS NEETJE	2	2	L111_1066	66839798	0	196889.228607414	217959.486176098
