segment_id	grts_ranking	sac_streams	x	y
1_7_105801	14780726	intersecting or downstream	191462.2469	191979.175099999
1_7_105802	47135030	intersecting or downstream	191378.616090175	191949.104510893
1_7_105810	34552118	intersecting or downstream	191452.76853708	191905.789553519
1_7_108807	9786450	intersecting or downstream	243734.628899999	196676.6538
1_7_108808	62215250	intersecting or downstream	243828.295431862	196711.537313953
1_7_108809	63263826	intersecting or downstream	243893.943226514	196759.23936004
1_7_111912	40534002	intersecting or downstream	240028.373914277	183340.033556065
1_7_111913	32145394	intersecting or downstream	240125.511325498	183336.783332364
1_7_111914	15155186	intersecting or downstream	240221.56587013	183350.274428525
1_7_113142	37903977	intersecting or downstream	129034.959319062	214350.231621285
1_7_113143	6643305	intersecting or downstream	129124.323420616	214387.880518468
1_7_113144	32857705	intersecting or downstream	129194.190425099	214448.919914323
1_7_113476	43050030	intersecting or downstream	186404.813299999	220373.644099999
1_7_113701	52346926	intersecting or downstream	193790.124399997	225561.0383
1_7_11422	42372176	intersecting or downstream	250824.076850592	201548.335935352
1_7_11428	63016016	intersecting or downstream	251064.751735855	202073.747982803
1_7_11429	51481680	intersecting or downstream	251136.229963564	202140.748750795
1_7_11430	9493906	intersecting or downstream	251207.212215573	202208.207024811
1_7_11431	34659730	intersecting or downstream	251274.22018385	202279.671115226
1_7_11432	48291218	intersecting or downstream	251337.846373426	202354.112429639
1_7_114448	43253842	outside	247888.492708538	195265.81520825
1_7_114449	25428050	outside	247957.253786769	195197.01577205
1_7_114450	27525202	outside	248003.61426825	195112.050625909
1_7_114562	31045618	intersecting or downstream	238251.422527975	181010.731899041
1_7_114563	26851314	intersecting or downstream	238339.465379664	181048.40429356
1_7_114564	36550642	intersecting or downstream	238427.77134697	181080.459768105
1_7_114565	45987826	intersecting or downstream	238521.266426741	181113.671258282
1_7_114566	8239090	intersecting or downstream	238587.262453151	181178.936859889
1_7_114567	59291634	intersecting or downstream	238674.417789884	181195.52786842
1_7_114568	42186738	intersecting or downstream	238751.7937051	181242.447634348
1_7_114569	21215218	intersecting or downstream	238837.236654761	181241.444446114
1_7_114570	3717106	intersecting or downstream	238857.419884155	181178.549345791
1_7_114571	10270706	intersecting or downstream	238952.261037566	181159.364421546
1_7_114573	40679410	intersecting or downstream	239112.986477507	181083.567180008
1_7_114574	30088178	intersecting or downstream	239166.19618608	181007.5815311
1_7_11603	32193682	intersecting or downstream	235607.112300001	206781.556400001
1_7_11626	24082834	intersecting or downstream	244692.481882559	206191.88851249
1_7_11627	37910930	intersecting or downstream	244778.755941543	206239.094445558
1_7_116410	8863730	intersecting or downstream	240317.232199997	183367.5614
1_7_11707	4146134	intersecting or downstream	178305.293300003	209663.629500002
1_7_11708	29311958	intersecting or downstream	178207.511798082	209643.790862624
1_7_11709	9257942	intersecting or downstream	178121.386241118	209593.133868843
1_7_11710	51200982	intersecting or downstream	178077.143325711	209510.461263225
1_7_11711	33375190	intersecting or downstream	178067.541148758	209410.947603185
1_7_11712	32752598	intersecting or downstream	178014.190382423	209341.543461356
1_7_11713	7062486	intersecting or downstream	177916.707006752	209319.628837894
1_7_11714	65782742	intersecting or downstream	177819.907038409	209295.288843005
1_7_11715	33276886	intersecting or downstream	177724.098073852	209306.74646599
1_7_11716	13024982	intersecting or downstream	177628.970795828	209322.762645079
1_7_117516	14382657	outside	79702.2176729367	200797.397188276
1_7_117759	16479809	outside	79685.8299999982	200895.544500001
1_7_11839	53895442	intersecting or downstream	224743.613399997	212098.103999998
1_7_119642	33554418	intersecting or downstream	239326.938266806	181964.617793548
1_7_119643	54525938	intersecting or downstream	239332.519502231	181877.337938409
1_7_119644	56623090	intersecting or downstream	239336.345505717	181781.714522645
1_7_119645	9247730	intersecting or downstream	239320.247638825	181690.472507291
1_7_119646	34413554	intersecting or downstream	239291.82950353	181599.785292053
1_7_119647	27073522	intersecting or downstream	239226.217509874	181530.51957888
1_7_119648	43064306	intersecting or downstream	239171.075258611	181456.030975261
1_7_119649	30481394	intersecting or downstream	239172.384166133	181365.316038906
1_7_119650	27335666	intersecting or downstream	239232.355990966	181293.896967863
1_7_119651	54598642	intersecting or downstream	239308.583973077	181232.718563403
1_7_11975	16650386	intersecting or downstream	242662.906400003	207006.312600002
1_7_121103	12687425	intersecting or downstream	74930.2128010247	199944.929944934
1_7_121104	1153089	intersecting or downstream	74883.2612770893	200027.539545929
1_7_121105	65116225	intersecting or downstream	74823.3249143432	200105.562835557
1_7_121106	13166657	intersecting or downstream	74764.7195181669	200185.23410878
1_7_123118	9786450	intersecting or downstream	243734.628899999	196676.6538
1_7_125629	37641153	outside	74515.5157999992	203819.156199999
1_7_125632	48389057	outside	74329.7470581668	204011.231767971
1_7_125633	56777665	outside	74299.484245303	204107.937694321
1_7_125634	32660417	outside	74298.0020174941	204209.3967588
1_7_125635	35634113	outside	74270.1410193874	204287.702082524
1_7_126691	44963794	outside	228045.973694591	198662.209223684
1_7_126708	60315602	outside	227492.270873856	200037.382626645
1_7_129324	13150162	intersecting or downstream	229426.61583055	200223.896011552
1_7_129327	48539602	intersecting or downstream	229608.151676265	200464.940599088
1_7_129398	66018561	outside	63067.6294439373	207143.158527079
1_7_129399	61824257	outside	63040.8027446236	207192.900329715
1_7_13009	44822870	intersecting or downstream	184445.662715422	189958.5732142
1_7_13115	20338482	intersecting or downstream	232312.380400002	177180.067499999
1_7_132228	25835265	outside	60217.9681832469	207369.435037084
1_7_132229	55195393	outside	60282.1271270705	207432.719704209
1_7_13341	20708434	intersecting or downstream	250524.359200001	200132.6404
1_7_134870	60237842	intersecting or downstream	233157.234200001	205327.531199999
1_7_134887	40524754	outside	229809.455027124	197510.78003863
1_7_135644	33511442	outside	233519.652263712	203406.853081588
1_7_136235	8849106	intersecting or downstream	225466.713112396	188362.435380717
1_7_136236	26216146	intersecting or downstream	225395.19386739	188419.78751481
1_7_136536	10680454	intersecting or downstream	185200.488899998	180561.263300002
1_7_137692	56985298	intersecting or downstream	225267.476239341	188925.465369673
1_7_137693	52790994	intersecting or downstream	225180.725369346	188895.83987727
1_7_137842	21225490	outside	229156.182932093	208217.736039872
1_7_138691	27127314	intersecting or downstream	228303.704700001	211063.928100001
1_7_140445	1040402	outside	229059.600056618	208055.240404932
1_7_142364	23643010	outside	252551.312399998	159603.265700001
1_7_14506	9177106	intersecting or downstream	230987.125570158	204105.468909785
1_7_153854	35450673	intersecting or downstream	33030.121299997	203449.515799999
1_7_153855	34926385	intersecting or downstream	33117.2595224813	203448.752575111
1_7_153856	35974961	intersecting or downstream	33196.9195222171	203448.86645459
1_7_153857	53014321	intersecting or downstream	33269.3564052081	203497.345385228
1_7_153898	47416194	outside	251824.463624391	160910.326647509
1_7_154448	27517234	outside	219392.485115182	183307.806425796
1_7_157559	29616577	outside	79087.8125	212451.843800001
1_7_157560	8645057	outside	79057.4302059311	212554.906862843
1_7_157561	34859457	outside	79040.8259119963	212651.377476949
1_7_157562	16771521	outside	79045.8835869574	212740.674955054
1_7_157563	66054593	outside	78955.4846284144	212768.239100439
1_7_157804	35846278	intersecting or downstream	185130.7346	180572.721900001
1_7_157805	41613446	intersecting or downstream	185080.453899998	180639.217600001
1_7_158265	34705318	intersecting or downstream	186168.7029	180265.7656
1_7_158267	58036134	intersecting or downstream	186102.279731601	180367.636728885
1_7_158455	4247526	outside	206876.179300003	184254.962000001
1_7_15879	49539282	intersecting or downstream	221602.303770297	200964.128127042
1_7_15885	55206674	intersecting or downstream	223658.057786342	205411.759193323
1_7_15886	51012370	intersecting or downstream	223725.273615122	205481.230000217
1_7_1591	7609510	intersecting or downstream	200704.076946541	184189.476125674
1_7_1592	11803814	intersecting or downstream	200655.270247083	184275.485533438
1_7_1593	57547942	intersecting or downstream	200606.177128219	184361.316782109
1_7_1594	14556326	intersecting or downstream	200579.220199404	184454.359319871
1_7_160058	43809990	intersecting or downstream	162629.571099997	179801.4476
1_7_1606	21445798	intersecting or downstream	200109.834880599	185524.839022552
1_7_1607	212134	intersecting or downstream	200100.492709299	185620.695880054
1_7_16097	57143570	intersecting or downstream	223654.429702135	213555.47803076
1_7_161324	26316710	intersecting or downstream	186219.315309185	180206.525992845
1_7_161836	38917558	outside	207021.140630355	189400.816072002
1_7_161837	33674678	outside	206934.73970511	189348.627053896
1_7_16202	42873334	intersecting or downstream	197615.389624914	206925.043883667
1_7_162303	43290534	intersecting or downstream	186183.166727946	180151.773779722
1_7_1636	35098034	intersecting or downstream	248239.147610041	161886.682307875
1_7_165462	48266438	intersecting or downstream	162452.8059	179683.267499998
1_7_165463	44072134	intersecting or downstream	162521.576461232	179707.936825597
1_7_165464	56392902	intersecting or downstream	162583.363238817	179741.463715661
1_7_166695	359542	outside	210008.597499996	212199.954599999
1_7_166708	17836918	outside	205814.891592415	209305.127304883
1_7_166709	48245622	outside	205786.761599273	209211.789360013
1_7_166710	27274102	outside	205743.946574868	209168.42190413
1_7_166711	26487670	outside	205755.577358713	209068.674486396
1_7_166712	62139254	outside	205655.169274034	209078.114823932
1_7_166713	32516982	outside	205596.904443191	209131.527068726
1_7_166714	25701238	outside	205503.807423892	209140.360154519
1_7_166715	26749814	outside	205402.43165908	209138.198145986
1_7_166716	24685430	outside	205301.140811099	209140.800895141
1_7_166717	37268342	outside	205200.306554339	209138.812979794
1_7_166718	55094134	outside	205099.066431298	209135.561368998
1_7_166719	13937526	outside	205027.517249837	209098.957143104
1_7_166720	1354614	outside	205016.113053174	208998.187804387
1_7_168025	27917750	intersecting or downstream	202550.773800001	191520.7324
1_7_168026	6356406	intersecting or downstream	202592.974627397	191436.764335895
1_7_168027	59833782	intersecting or downstream	202654.07435523	191364.147895992
1_7_168028	36765110	intersecting or downstream	202615.857746181	191297.795112155
1_7_168029	61930934	intersecting or downstream	202551.445924437	191229.628540008
1_7_168065	53349814	intersecting or downstream	202836.598477684	192339.757504026
1_7_17009	13124754	intersecting or downstream	243189.296700001	205922.594000001
1_7_170694	1621622	outside	212059.074360118	209199.056467386
1_7_170695	51101302	outside	211972.824748595	209143.637046213
1_7_170696	21479030	outside	211922.512158039	209087.838726627
1_7_170697	39304822	outside	211828.06024965	209045.406948954
1_7_170698	35110518	outside	211735.938800835	209067.134120195
1_7_171133	12094902	intersecting or downstream	203387.031099997	192121.7676
1_7_171134	48795062	intersecting or downstream	203314.518072677	192044.812146411
1_7_171135	52039094	intersecting or downstream	203234.02615388	191971.442874849
1_7_171136	2031030	intersecting or downstream	203151.895947234	191903.099181186
1_7_175051	46768374	outside	196075.828900002	210966.557300001
1_7_17777	10854553	intersecting or downstream	102544.535999998	175149.239500001
1_7_17778	51749017	intersecting or downstream	102468.858396737	175186.989199531
1_7_17835	42655250	intersecting or downstream	228737.593883816	212626.117476552
1_7_17836	34266642	intersecting or downstream	228729.191355877	212700.206553488
1_7_17839	26664466	intersecting or downstream	228678.420590582	212948.282657481
1_7_17848	34303506	intersecting or downstream	228660.317828937	211971.969925966
1_7_17849	21720594	intersecting or downstream	228678.295593743	212056.306310414
1_7_17850	26963474	intersecting or downstream	228651.705517145	212096.529919611
1_7_17851	64712210	intersecting or downstream	228680.98748163	212168.842605883
1_7_17866	17907730	intersecting or downstream	228981.632042418	209559.726992652
1_7_17871	34385938	intersecting or downstream	228742.160039198	210162.015715836
1_7_18082	32293846	intersecting or downstream	178410.281756244	208557.552574331
1_7_18083	62702550	intersecting or downstream	178310.915312794	208581.838762173
1_7_18084	56673238	intersecting or downstream	178263.262464771	208667.40302741
1_7_18085	65061846	intersecting or downstream	178190.938402686	208691.299633059
1_7_18086	10142678	intersecting or downstream	178167.414132703	208785.484972224
1_7_18087	5948374	intersecting or downstream	178091.895257941	208852.713833817
1_7_18088	48219094	intersecting or downstream	178050.107780256	208922.364671712
1_7_18089	38781910	intersecting or downstream	178070.414234473	209003.465187329
1_7_18090	57656278	intersecting or downstream	177982.010883173	209028.5623756
1_7_18091	63423446	intersecting or downstream	177895.265012819	209071.443938004
1_7_18092	27771862	intersecting or downstream	177802.771020442	209107.817407878
1_7_18094	41899766	intersecting or downstream	188137.759228633	210202.795131625
1_7_18095	50288374	intersecting or downstream	188057.123325214	210155.333760966
1_7_18096	36919030	intersecting or downstream	187976.730143251	210107.311675902
1_7_18097	63211254	intersecting or downstream	187896.058593784	210059.761486119
1_7_18098	59016950	intersecting or downstream	187811.913898639	210020.084764433
1_7_18099	18122486	intersecting or downstream	187719.250283204	210006.768975144
1_7_180992	24755758	outside	201962.950300001	220971.605300002
1_7_183011	52880430	intersecting or downstream	186333.280098919	220351.705630308
1_7_18421	17598198	intersecting or downstream	187626.414700001	209994.4914
1_7_18422	52201206	intersecting or downstream	187527.671944351	209981.364941726
1_7_18423	43812598	intersecting or downstream	187428.680317175	209984.832635811
1_7_18437	34030550	intersecting or downstream	178472.126400001	209638.102299999
1_7_18438	23020502	intersecting or downstream	178389.318835159	209655.762912302
1_7_184655	50530806	outside	201302.076569561	207266.793345975
1_7_185030	53024160	outside	185683.035867396	234209.642366051
1_7_185031	53024160	outside	185589.553479253	234180.739875992
1_7_185032	32052638	outside	185502.476678499	234130.870847359
1_7_187677	29757318	outside	176433.922190737	179361.976147124
1_7_187678	63836038	outside	176397.928065524	179447.424822527
1_7_18774	53634194	intersecting or downstream	239485.368900001	206156.035799999
1_7_18789	5136530	intersecting or downstream	240884.759275895	206498.912392639
1_7_18790	53895314	intersecting or downstream	240974.930301734	206538.51606064
1_7_18801	22270098	intersecting or downstream	242035.643013989	206830.812953531
1_7_18802	40095890	intersecting or downstream	242131.958423951	206857.803759314
1_7_18803	51515538	intersecting or downstream	242228.655879897	206883.387089997
1_7_18804	60952722	intersecting or downstream	242325.110742578	206909.853998521
1_7_18805	19009682	intersecting or downstream	242421.828100003	206935.359200001
1_7_18806	7213202	intersecting or downstream	242502.560318713	206958.511224229
1_7_18807	12456082	intersecting or downstream	242583.497327843	206980.942739845
1_7_189727	28179758	intersecting or downstream	187405.9925	232199.116999999
1_7_189728	1309998	intersecting or downstream	187334.941112623	232270.581753948
1_7_189729	48495918	intersecting or downstream	187227.091029067	232229.517589878
1_7_189932	22046358	intersecting or downstream	159041.8081	203839.103
1_7_190364	38056406	intersecting or downstream	180883.779200003	217696.294599999
1_7_19044	35994706	intersecting or downstream	250051.359817913	199645.025030757
1_7_19045	27737170	intersecting or downstream	250129.117234082	199703.373705984
1_7_190676	32052638	outside	185414.880199999	234082.183600001
1_7_190680	62772640	outside	185043.670526189	233983.928167352
1_7_190681	3003806	outside	184950.353453222	233958.50042667
1_7_190682	3003806	outside	184857.031133324	233933.25337189
1_7_190683	25449886	outside	184765.107254006	233904.881836868
1_7_190729	44678702	outside	201978.871600002	221113.209800001
1_7_190756	17159918	outside	203272.851016207	221950.245036056
1_7_190782	16660206	outside	204353.603580719	221697.23457581
1_7_190783	43980526	outside	204293.099374517	221759.607902971
1_7_190784	31397614	outside	204192.420398951	221759.303311991
1_7_190785	55514862	outside	204091.745342573	221758.502380785
1_7_190786	32970478	outside	203991.05575375	221758.2764435
1_7_190787	38213358	outside	203890.365220805	221757.578258985
1_7_191290	14952494	outside	187363.815399997	223322.3334
1_7_19226	57023474	intersecting or downstream	239857.387671716	180885.3625732
1_7_192793	11284014	outside	200807.478500001	219236.112599999
1_7_19325	30435538	intersecting or downstream	221621.873199999	201289.458900001
1_7_19326	2123986	intersecting or downstream	221617.58744153	201378.438555151
1_7_19327	45344978	intersecting or downstream	221598.787600003	201048.3171
1_7_19328	21227730	intersecting or downstream	221622.647299998	201164.993241264
1_7_19473	2566354	intersecting or downstream	221778.857500189	201796.245660137
1_7_195778	49253494	intersecting or downstream	206737.030000001	212453.041299999
1_7_196603	56256374	intersecting or downstream	206565.614773308	204374.199373177
1_7_196630	57284470	intersecting or downstream	207684.8006	204002.596500002
1_7_197728	18086550	outside	154759.071917687	203896.164954968
1_7_197729	43252374	outside	154664.300976248	203879.246684598
1_7_197862	17038638	intersecting or downstream	187165.120800003	232300.483199999
1_7_197863	11533614	intersecting or downstream	187057.232356558	232266.873958349
1_7_197943	13211382	intersecting or downstream	188583.825900003	208983.198600002
1_7_19797	50701270	intersecting or downstream	180467.263594885	208547.839578624
1_7_19798	27632598	intersecting or downstream	180397.349090424	208474.729463578
1_7_19799	49652694	intersecting or downstream	180301.329148283	208440.813267544
1_7_19800	65184726	intersecting or downstream	180200.189981532	208438.63088159
1_7_19803	66352086	intersecting or downstream	179954.30990769	208307.975711523
1_7_198658	20443382	outside	196154.2839	211088.150699999
1_7_199859	2614318	intersecting or downstream	186553.189598259	219937.291796296
1_7_200839	43755702	outside	204171.364555946	198396.784195994
1_7_20138	13249010	intersecting or downstream	245792.507771399	180676.482835661
1_7_20139	51096050	intersecting or downstream	245847.229185975	180760.332689319
1_7_20140	37464562	intersecting or downstream	245904.039738323	180842.799620147
1_7_20141	66824690	intersecting or downstream	245970.87021551	180917.272451798
1_7_20142	12823026	intersecting or downstream	246038.659249506	180990.980527394
1_7_20143	8628722	intersecting or downstream	246107.271100499	181063.922698538
1_7_20144	40086002	intersecting or downstream	246178.507331806	181134.300750895
1_7_20145	52668914	intersecting or downstream	246245.152618532	181209.041296921
1_7_20146	8055282	intersecting or downstream	246315.414238253	181280.392821188
1_7_20147	5958130	intersecting or downstream	246378.726912856	181357.965506756
1_7_20148	15395314	intersecting or downstream	246438.961893902	181437.965385468
1_7_20149	38201840	intersecting or downstream	246483.441236264	181527.585207857
1_7_20150	3598834	intersecting or downstream	246529.960408889	181616.2586941
1_7_20151	66513392	intersecting or downstream	246562.324566446	181710.934894071
1_7_20152	3214834	intersecting or downstream	246593.683260424	181806.039393703
1_7_20153	69106	intersecting or downstream	246631.495318161	181898.764790092
1_7_20154	23662066	intersecting or downstream	246664.386150244	181993.348315409
1_7_20155	35196400	intersecting or downstream	246694.94990953	182088.709716527
1_7_20156	39390704	intersecting or downstream	246734.202218657	182180.820158378
1_7_20157	21368306	intersecting or downstream	246767.073858957	182275.399419984
1_7_20158	49679856	intersecting or downstream	246776.74421519	182374.899964837
1_7_20159	20319730	intersecting or downstream	246777.165120935	182475.017199975
1_7_20160	35524080	intersecting or downstream	246793.194697305	182573.867016461
1_7_20161	13503986	intersecting or downstream	246828.169090613	182667.440185419
1_7_20162	52547056	intersecting or downstream	246865.547986095	182760.343639126
1_7_20163	56741360	intersecting or downstream	246935.27254324	182831.936198095
1_7_202292	52940774	outside	207031.310599683	184350.397421908
1_7_202293	22532070	outside	206947.855878853	184307.744844455
1_7_203328	51118750	outside	178110.857380695	221092.9106641
1_7_204128	20372630	intersecting or downstream	167265.319820929	205298.608672167
1_7_204129	54615190	intersecting or downstream	167164.370038184	205269.90246658
1_7_20543	22776082	intersecting or downstream	223446.167609676	217325.21530286
1_7_205478	30978514	outside	230962.786023491	187401.264752001
1_7_205516	61946418	outside	228626.992136254	184939.385920154
1_7_20554	63916306	intersecting or downstream	223972.435743328	218164.041788806
1_7_20555	2050322	intersecting or downstream	223963.073296979	218233.333219049
1_7_20568	17926418	intersecting or downstream	223142.76881814	216910.064681716
1_7_20571	9406738	intersecting or downstream	223379.30803189	217060.869090542
1_7_205961	28830358	outside	154625.262227494	205674.204211165
1_7_205962	37218966	outside	154624.435020334	205746.987173765
1_7_206420	20170718	outside	155950.173950714	225416.89718902
1_7_207791	61849206	outside	211644.040899999	209114.791099999
1_7_208640	24755758	outside	201962.950300001	220971.605300002
1_7_208654	18722350	outside	200842.745985431	220619.076794632
1_7_208662	60796462	outside	200411.325267242	220247.678979332
1_7_208832	39620854	outside	196401.263577091	212583.394485272
1_7_208833	27824374	outside	196358.797163547	212639.022386867
1_7_208849	30665462	intersecting or downstream	190326.336860677	209816.256991309
1_7_208880	1305334	intersecting or downstream	190239.546899997	209761.781399999
1_7_208881	33286902	intersecting or downstream	190174.835118642	209831.375634952
1_7_208882	34663158	intersecting or downstream	190108.156319237	209899.099463294
1_7_208883	39906038	intersecting or downstream	190030.465921228	209891.410080042
1_7_208884	4314870	intersecting or downstream	189947.167427598	209845.508844462
1_7_208885	58840822	intersecting or downstream	189863.749197389	209799.834094249
1_7_209209	9061590	outside	177151.813299999	212660.699700002
1_7_209210	30885078	outside	177182.596867859	212585.497606596
1_7_209211	8013014	outside	177136.484813573	212496.999199779
1_7_209212	24732886	outside	177071.606443082	212420.512257296
1_7_209213	59335894	outside	177009.253803544	212345.62313996
1_7_209214	6907094	outside	176932.44340891	212280.382315847
1_7_209215	43082966	outside	176845.918250459	212232.998412726
1_7_209216	48587990	outside	176760.017596604	212183.511797663
1_7_209217	6644950	outside	176691.702800079	212113.658014569
1_7_209218	48899286	outside	176617.198297616	212113.332465154
1_7_209695	30064686	intersecting or downstream	193845.4221	225576.281300001
1_7_209696	36356142	intersecting or downstream	193941.680626843	225587.54123937
1_7_209697	6996014	intersecting or downstream	194030.20953421	225542.279168991
1_7_209698	56842798	intersecting or downstream	194112.561293887	225482.978851039
1_7_209699	66279982	intersecting or downstream	194196.613506553	225426.099952575
1_7_209700	25385518	intersecting or downstream	194271.677551017	225358.6680339
1_7_209701	26696238	intersecting or downstream	194318.771038606	225270.416936593
1_7_209738	9542190	intersecting or downstream	195254.97461459	225489.008983601
1_7_209739	6396462	intersecting or downstream	195155.313518463	225480.848710457
1_7_210208	22634429	intersecting or downstream	149163.075195094	225701.943344312
1_7_210209	34168765	intersecting or downstream	149064.678390545	225710.845172561
1_7_210210	34284477	intersecting or downstream	148968.912720499	225713.545357234
1_7_210211	24847293	intersecting or downstream	148874.08761044	225695.899836326
1_7_210212	50013117	intersecting or downstream	148775.776985813	225707.457700552
1_7_210213	38740925	intersecting or downstream	148711.792900237	225752.863438111
1_7_211249	12341462	outside	173325.570881628	211190.38904307
1_7_211250	24924374	outside	173246.352770585	211244.964211592
1_7_211284	29694262	intersecting or downstream	193071.9529	193248.0944
1_7_211285	57137462	intersecting or downstream	192987.974173761	193212.959588469
1_7_211286	35117366	intersecting or downstream	192902.827165311	193180.384890029
1_7_211287	26728758	intersecting or downstream	192816.532603574	193150.995564867
1_7_212002	42277174	intersecting or downstream	193150.177261842	193289.29031834
1_7_212511	43598166	intersecting or downstream	184005.667694389	192155.313844998
1_7_212701	32695342	intersecting or downstream	186355.081500001	220460.924400002
1_7_212760	22046358	intersecting or downstream	159041.8081	203839.103
1_7_213690	50058966	outside	170306.195100002	207921.897700001
1_7_214726	28432118	intersecting or downstream	189780.8028	209753.336199999
1_7_214727	38655734	intersecting or downstream	189691.170594655	209704.090610363
1_7_214728	906998	intersecting or downstream	189624.446107114	209735.482551507
1_7_214729	29218550	intersecting or downstream	189575.445830055	209825.249099741
1_7_214734	60715270	intersecting or downstream	169164.480599999	166939.003699999
1_7_215272	33943798	outside	196876.6457	211406.4252
1_7_215273	4583670	outside	196839.63794817	211314.120230873
1_7_215274	22409462	outside	196753.209755434	211267.628108979
1_7_215275	20312310	outside	196653.340182877	211237.868889955
1_7_215276	41939190	outside	196553.501590769	211208.060522576
1_7_215277	42987766	outside	196453.654460056	211178.080458305
1_7_215278	64483574	outside	196353.581286324	211148.930723522
1_7_215279	43512054	outside	196253.836589574	211118.642976431
1_7_215280	20443382	outside	196154.2839	211088.150699999
1_7_215321	34030550	intersecting or downstream	178472.126400001	209638.102299999
1_7_21703	31217721	intersecting or downstream	127829.400901116	167758.279546455
1_7_221472	66043182	intersecting or downstream	187240.446999997	231756.505899999
1_7_221473	16760110	intersecting or downstream	187172.586397116	231825.8661798
1_7_221474	9682222	intersecting or downstream	187103.392226754	231893.902856132
1_7_221475	1834286	intersecting or downstream	187034.839668176	231962.586547555
1_7_221476	15465774	intersecting or downstream	186966.875313036	232031.85265689
1_7_22200	17889270	intersecting or downstream	193087.391628388	213874.0030966
1_7_22647	32007657	outside	142566.0154	192043.469000001
1_7_226903	62981238	outside	209611.361699998	214690.949900001
1_7_226904	40698998	outside	209579.138608676	214785.106612369
1_7_226905	20776054	outside	209575.256450586	214884.9938721
1_7_226906	29164662	outside	209571.855248674	214984.888845725
1_7_226907	13042806	outside	209568.452347046	215084.822012258
1_7_226908	1508470	outside	209566.384731383	215184.763622957
1_7_226909	3343478	outside	209535.180171148	215278.570971128
1_7_226910	28509302	outside	209494.668425523	215369.976109608
1_7_226911	65209462	outside	209453.145003839	215460.843494276
1_7_226912	33342582	outside	209365.9013669	215505.762463581
1_7_226913	46630006	outside	209273.037097164	215542.703161814
1_7_227029	38989790	intersecting or downstream	157459.196000002	224884.310199998
1_7_228079	25658486	outside	209186.539700001	215592.645
1_7_23080	1549302	intersecting or downstream	189264.120999999	210888.0768
1_7_23081	56337398	intersecting or downstream	189172.219790087	210847.974718571
1_7_23082	52143094	intersecting or downstream	189084.659712555	210800.254416967
1_7_23083	19637238	intersecting or downstream	189005.795639381	210738.378224819
1_7_23084	20063222	intersecting or downstream	188926.532543917	210677.106327198
1_7_23085	66462710	intersecting or downstream	188851.247446044	210610.865891601
1_7_23086	42345462	intersecting or downstream	188775.607113625	210545.030295639
1_7_23087	31859702	intersecting or downstream	188700.858993104	210478.186143737
1_7_23088	38413302	intersecting or downstream	188618.899705016	210420.944386127
1_7_23089	50484982	intersecting or downstream	188528.438730069	210377.975375883
1_7_23090	37902070	intersecting or downstream	188436.253522229	210338.508009116
1_7_23092	42902518	intersecting or downstream	189872.402900003	211245.578899998
1_7_23093	40805366	intersecting or downstream	189785.282725029	211194.039631105
1_7_23094	50766838	intersecting or downstream	189698.573068142	211141.818637651
1_7_23095	25601014	intersecting or downstream	189612.486399588	211088.571449938
1_7_23096	47621110	intersecting or downstream	189527.007571082	211034.372520401
1_7_23097	60859382	intersecting or downstream	189448.634500134	210970.573460388
1_7_23098	14722038	intersecting or downstream	189356.551727107	210929.278585634
1_7_232395	31928850	intersecting or downstream	228579.221000001	216257.629900001
1_7_232396	44773906	intersecting or downstream	228552.1014455	216343.392899342
1_7_232397	4928018	intersecting or downstream	228507.370165956	216426.650729097
1_7_232400	43319826	intersecting or downstream	228456.506036087	216681.378944509
1_7_232412	26456594	intersecting or downstream	228603.061355662	215390.688271448
1_7_232414	28652050	intersecting or downstream	228536.470911477	215523.321065662
1_7_234589	26153578	intersecting or downstream	228820.482782387	218679.694919853
1_7_234590	24056426	intersecting or downstream	228843.003300004	218790.505800001
1_7_23507	11406774	intersecting or downstream	202886.483400002	192256.189100001
1_7_235628	44956974	intersecting or downstream	187416.682899997	232183.802900001
1_7_237750	63623730	outside	231343.271488603	179346.862585566
1_7_24972	24409046	intersecting or downstream	179854.373000003	208333.925900001
1_7_24977	13063126	intersecting or downstream	179405.223515154	208186.18555738
1_7_24978	14111702	intersecting or downstream	179327.383324453	208236.420490515
1_7_25100	40729680	intersecting or downstream	249970.891000003	198748.296999998
1_7_25101	18709586	intersecting or downstream	249987.795373457	198821.368556453
1_7_25680	57531142	outside	159925.147500001	157871.558600001
1_7_25681	60939016	outside	160027.508707212	157887.107179045
1_7_25682	65133318	outside	160124.881085058	157863.38992256
1_7_25683	45210374	outside	160218.37473584	157819.440414594
1_7_25684	35609350	outside	160320.381089143	157801.808241576
1_7_25685	20929286	outside	160423.580681105	157794.786886114
1_7_25686	62348038	outside	160526.996710638	157789.859372982
1_7_25687	20404998	outside	160629.773213256	157778.778019355
1_7_25688	35085062	outside	160729.764056357	157752.664429608
1_7_25689	48651014	outside	160822.526437061	157707.053742711
1_7_25690	46553862	outside	160919.32845136	157672.607010203
1_7_25691	44653318	outside	161019.253001361	157648.138108788
1_7_25692	24468230	outside	161048.16645881	157555.925476422
1_7_26009	39790610	intersecting or downstream	233275.124799997	205470.6096
1_7_26029	45496338	intersecting or downstream	231836.316617151	204847.340940413
1_7_26164	13380406	intersecting or downstream	191635.646879948	198782.382420295
1_7_26180	47856786	intersecting or downstream	235532.6077897	206702.86994081
