sampling_unit_code	polygon_id	type	grts_ranking	grts_ranking_draw	source
424263_v2020	424263_v2020	34	6953970	6953970	watersurfaces_hab_v4
LIMOVP0094	LIMOVP0094	34	7257874	7257874	original sample frame/assessments monitoring cycle 1
ANTMOL0767	ANTMOL0767	34	7261302	7261302	watersurfaces_hab_v4
ANTKAL0269	ANTKAL0269	34	7420638	7420638	original sample frame/assessments monitoring cycle 1
LIMHEC0578	LIMHEC0578	34	7518418	7518418	original sample frame/assessments monitoring cycle 1
ANTKAP0130	ANTKAP0130	34	7892958	7892958	original sample frame
LIMZNH0374	LIMZNH0374	34	8169170	8169170	assessments monitoring cycle 1
LIMNEE0133	LIMNEE0133	34	8489234	8489234	original sample frame
583196_v2020	583196_v2020	34	8512990	8512990	watersurfaces_hab_v4
ANTBCT0372	ANTBCT0372	34	8558814	8558814	watersurfaces_hab_v4
568579_v2020	568579_v2020	34	8775134	8775134	watersurfaces_hab_v4
LIMBRG0182	LIMBRG0182	34	20746166	8884150	original sample frame/assessments monitoring cycle 1
ANTHTS0136	ANTHTS0136	34	9091030	9091030	original sample frame
ANTMOL0054	ANTMOL0054	34	9347190	9347190	watersurfaces_hab_v4
ANTBCT0409	ANTBCT0409	34	9611486	9611486	watersurfaces_hab_v4
423827_v2020	423827_v2020	34	9842674	9842674	watersurfaces_hab_v4
ANTBRS0075	ANTBRS0075	34	9930974	9930974	watersurfaces_hab_v4
ANTBCT0150	ANTBCT0150	34	10022366	10022366	watersurfaces_hab_v4
ANTHGS0590	ANTHGS0590	34	10042462	10042462	watersurfaces_hab_v4
ANTMOL0548	ANTMOL0548	34	10325110	10325110	watersurfaces_hab_v4
ANTMOL0323	ANTMOL0323	34	10592374	10592374	watersurfaces_hab_v4
ANTMRK0011	ANTMRK0011	34	10692254	10692254	watersurfaces_hab_v4
ANTBCT0329	ANTBCT0329	34	10725598	10725598	watersurfaces_hab_v4
ANTWUU0141	ANTWUU0141	34	10923486	10923486	watersurfaces_hab_v4
LIMGNK0066	LIMGNK0066	34	10991922	10991922	assessments monitoring cycle 1
LIMMSM0198	LIMMSM0198	34	11035634	11035634	original sample frame/assessments monitoring cycle 1
ANTBCT0147	ANTBCT0147	34	11070942	11070942	watersurfaces_hab_v4
ANTBCT0061	ANTBCT0061	34	11136478	11136478	watersurfaces_hab_v4
LIMHHE0112	LIMHHE0112	34	11222738	11222738	original sample frame/assessments monitoring cycle 1
586038_v2020	586038_v2020	34	11278558	11278558	watersurfaces_hab_v4
ANTBCT0140	ANTBCT0140	34	11396574	11396574	watersurfaces_hab_v4
ANTOTH0270	ANTOTH0270	34	11573806	11573806	original sample frame/assessments monitoring cycle 1
ANTBCT0036	ANTBCT0036	34	11658718	11658718	watersurfaces_hab_v4
595561_v2014	595561_v2014	34	11759070	11759070	watersurfaces_hab_v4
ANTBCT0461	ANTBCT0461	34	11828446	11828446	watersurfaces_hab_v4
ANTBCT0295	ANTBCT0295	34	12032222	12032222	watersurfaces_hab_v4
ANTBCT0300	ANTBCT0300	34	12560606	12560606	watersurfaces_hab_v4
ANTBCT0063	ANTBCT0063	34	12709342	12709342	watersurfaces_hab_v4
LIMHAS0561	LIMHAS0561	34	12779826	12779826	watersurfaces_hab_v4
LIMLOM0211	LIMLOM0211	34	12831350	12831350	original sample frame/assessments monitoring cycle 1
ANTKAS0030	ANTKAS0030	34	12957654	12957654	original sample frame/assessments monitoring cycle 1
ANTBCT0199	ANTBCT0199	34	13244638	13244638	watersurfaces_hab_v4
ANTBCT0759	ANTBCT0759	34	13314270	13314270	watersurfaces_hab_v4
ANTBCT0133	ANTBCT0133	34	13364702	13364702	watersurfaces_hab_v4
ANTBCT0386	ANTBCT0386	34	13805790	13805790	watersurfaces_hab_v4
ANTBCT0005	ANTBCT0005	34	13888990	13888990	watersurfaces_hab_v4
LIMZNH0338	LIMZNH0338	34	14026450	14026450	assessments monitoring cycle 1
ANTBCT0035	ANTBCT0035	34	14183902	14183902	watersurfaces_hab_v4
LIMNEE0027	LIMNEE0027	34	14649618	14649618	watersurfaces_hab_v4
ANTKAL0286	ANTKAL0286	34	14762718	14762718	original sample frame
ANTKAL0252	ANTKAL0252	34	14777054	14777054	original sample frame
ANTKAL0468	ANTKAL0468	34	14889694	14889694	watersurfaces_hab_v4
ANTBCT0702	ANTBCT0702	34	15046878	15046878	watersurfaces_hab_v4
ANTKAL0287	ANTKAL0287	34	15811294	15811294	original sample frame
533077_v2016	533077_v2016	34	16284382	16284382	original sample frame
ANTMOL0046	ANTMOL0046	34	16402550	16402550	original sample frame
ANTMOL0080	ANTMOL0080	34	16402550	16402550	original sample frame
LIMBRG0231	LIMBRG0231	34	16446390	16446390	original sample frame
ANTBCT0463	ANTBCT0463	34	16619742	16619742	watersurfaces_hab_v4
ANTBCT0086	ANTBCT0086	34	16704990	16704990	watersurfaces_hab_v4
ANTBCT0038	ANTBCT0038	34	16936414	16936414	watersurfaces_hab_v4
ANTKAL0330	ANTKAL0330	34	16937694	16937694	original sample frame/assessments monitoring cycle 1
ANTBCT0069	ANTBCT0069	34	17034718	17034718	watersurfaces_hab_v4
LIMHHE0008	LIMHHE0008	34	17552594	17552594	original sample frame/assessments monitoring cycle 1
ANTBCT0050	ANTBCT0050	34	18179550	18179550	watersurfaces_hab_v4
ANTBCT0200	ANTBCT0200	34	18225374	18225374	watersurfaces_hab_v4
ANTKAL0244	ANTKAL0244	34	18315998	18315998	original sample frame
ANTBCT0171	ANTBCT0171	34	18443742	18443742	watersurfaces_hab_v4
ANTOTH0268	ANTOTH0268	34	18455086	18455086	original sample frame
LIMLNK0086	LIMLNK0086	34	18488306	18488306	original sample frame/assessments monitoring cycle 1
ANTGEE0159	ANTGEE0159	34	18606838	18606838	watersurfaces_hab_v4
ANTKAL0235	ANTKAL0235	34	18709214	18709214	original sample frame
ANTKAL0271	ANTKAL0271	34	19300062	19300062	watersurfaces_hab_v4
ANTKAP0101	ANTKAP0101	34	19348190	19348190	watersurfaces_hab_v4
ANTBCT0141	ANTBCT0141	34	19361246	19361246	watersurfaces_hab_v4
ANTMOL0768	ANTMOL0768	34	19438710	19438710	watersurfaces_hab_v4
ANTKAS0467	ANTKAS0467	34	19795958	19795958	original sample frame/assessments monitoring cycle 1
ANTBCT0320	ANTBCT0320	34	19798238	19798238	watersurfaces_hab_v4
ANTBCT0785	ANTBCT0785	34	20571614	20571614	watersurfaces_hab_v4
ANTBCT0408	ANTBCT0408	34	20802782	20802782	watersurfaces_hab_v4
LIMLOM0235	LIMLOM0235	34	21268754	21268754	original sample frame
530912_v2018	530912_v2018	34	21394142	21394142	watersurfaces_hab_v4
638058_v2020	638058_v2020	34	21558902	21558902	watersurfaces_hab_v4
ANTMOL0716	ANTMOL0716	34	21923958	21923958	watersurfaces_hab_v4
ANTTUR0296	ANTTUR0296	34	22107438	22107438	assessments monitoring cycle 1
ANTHTS0086	ANTHTS0086	34	22172630	22172630	original sample frame
LIMDST0104	LIMDST0104	34	22583890	22583890	original sample frame/assessments monitoring cycle 1
ANTKAL0279	ANTKAL0279	34	22754014	22754014	watersurfaces_hab_v4
ANTMOL0573	ANTMOL0573	34	22956150	22956150	watersurfaces_hab_v4
ANTMRK0006	ANTMRK0006	34	23078558	23078558	watersurfaces_hab_v4
ANTKAL0471	ANTKAL0471	34	23151326	23151326	watersurfaces_hab_v4
ANTKAL0260	ANTKAL0260	34	23362270	23362270	original sample frame
ANTKAS0463	ANTKAS0463	34	23658486	23658486	watersurfaces_hab_v4
ANTKAL0285	ANTKAL0285	34	23675614	23675614	original sample frame
530918_v2018	530918_v2018	34	24015582	24015582	watersurfaces_hab_v4
ANTRAV0169	ANTRAV0169	34	24349486	24349486	original sample frame
LIMLNK0168	LIMLNK0168	34	24435698	24435698	watersurfaces_hab_v4
ANTKAL0385	ANTKAL0385	34	24490718	24490718	original sample frame
ANTBCT0058	ANTBCT0058	34	24700382	24700382	watersurfaces_hab_v4
ANTBCT0694	ANTBCT0694	34	25209054	25209054	watersurfaces_hab_v4
LIMOPG0016	LIMOPG0016	34	25415634	25415634	original sample frame/assessments monitoring cycle 1
LIMTES0026	LIMTES0026	34	25473078	25473078	original sample frame/assessments monitoring cycle 1
LIMHEC0433	LIMHEC0433	34	25577078	25577078	watersurfaces_hab_v4
LIMHHE0005	LIMHHE0005	34	25810130	25810130	original sample frame/assessments monitoring cycle 1
ANTBCT0132	ANTBCT0132	34	25947614	25947614	watersurfaces_hab_v4
ANTBCT0183	ANTBCT0183	34	25947614	25947614	watersurfaces_hab_v4
ANTBCT0423	ANTBCT0423	34	25958622	25958622	watersurfaces_hab_v4
LIMZNH0333	LIMZNH0333	34	26371794	26371794	assessments monitoring cycle 1
ANTBCT0001	ANTBCT0001	34	26430942	26430942	watersurfaces_hab_v4
ANTKAL0027	ANTKAL0027	34	26493662	26493662	original sample frame
ANTBCT0151	ANTBCT0151	34	26602974	26602974	watersurfaces_hab_v4
ANTESS0224	ANTESS0224	34	26624734	26624734	original sample frame
ANTBCT0020	ANTBCT0020	34	26799582	26799582	watersurfaces_hab_v4
ANTBCT0490	ANTBCT0490	34	26847454	26847454	watersurfaces_hab_v4
ANTBCT0841	ANTBCT0841	34	26978526	26978526	watersurfaces_hab_v4
ANTWUU0159	ANTWUU0159	34	27012574	27012574	watersurfaces_hab_v4
ANTBCT0004	ANTBCT0004	34	27258334	27258334	watersurfaces_hab_v4
ANTMRK0341	ANTMRK0341	34	27731614	27731614	watersurfaces_hab_v4
ANTBCT0202	ANTBCT0202	34	27924702	27924702	watersurfaces_hab_v4
LIMBRG0209	LIMBRG0209	34	28282806	28282806	original sample frame
LIMZNH0360	LIMZNH0360	34	28354258	28354258	assessments monitoring cycle 1
LIMOPG0001	LIMOPG0001	34	28430290	28430290	original sample frame
ANTHGS0196	ANTHGS0196	34	28980574	28980574	original sample frame/assessments monitoring cycle 1
ANTMOL0057	ANTMOL0057	34	28985462	28985462	original sample frame
ANTBCT0021	ANTBCT0021	34	29060574	29060574	watersurfaces_hab_v4
ANTBCT0396	ANTBCT0396	34	29075678	29075678	watersurfaces_hab_v4
ANTBCT0116	ANTBCT0116	34	29222366	29222366	watersurfaces_hab_v4
LIMNEE0109	LIMNEE0109	34	29280530	29280530	original sample frame
ANTBCT0253	ANTBCT0253	34	30251230	30251230	watersurfaces_hab_v4
LIMOPG0020	LIMOPG0020	34	30442962	30442962	original sample frame
ANTBCT0074	ANTBCT0074	34	30830046	30830046	watersurfaces_hab_v4
638060_v2020	638060_v2020	34	31003254	31003254	watersurfaces_hab_v4
ANTBCT0454	ANTBCT0454	34	31037662	31037662	watersurfaces_hab_v4
ANTKAS0462	ANTKAS0462	34	31395830	31395830	assessments monitoring cycle 1
LIMHVL0092	LIMHVL0092	34	31466166	31466166	original sample frame/assessments monitoring cycle 1
ANTKAL0251	ANTKAL0251	34	31554270	31554270	original sample frame
641185_v2020	641185_v2020	34	31632862	31632862	watersurfaces_hab_v4
ANTBCT0498	ANTBCT0498	34	31889630	31889630	original sample frame
ANTGRO0105	ANTGRO0105	34	31923926	31923926	original sample frame
ANTBCT0070	ANTBCT0070	34	32009694	32009694	watersurfaces_hab_v4
ANTBCT0233	ANTBCT0233	34	32074974	32074974	watersurfaces_hab_v4
ANTBCT0031	ANTBCT0031	34	32075230	32075230	watersurfaces_hab_v4
ANTKAL0399	ANTKAL0399	34	65764062	32209630	original sample frame
ANTBCT0693	ANTBCT0693	34	32221406	32221406	watersurfaces_hab_v4
LIMOPG0030	LIMOPG0030	34	32540114	32540114	original sample frame
LIMZNH0318	LIMZNH0318	34	32663250	32663250	original sample frame
ANTMRK0065	ANTMRK0065	34	33061278	33061278	watersurfaces_hab_v4
ANTRAV0141	ANTRAV0141	34	33151790	33151790	watersurfaces_hab_v4
ANTBSE0067	ANTBSE0067	34	33154718	33154718	watersurfaces_hab_v4
ANTMOL0065	ANTMOL0065	34	33179766	33179766	original sample frame
ANTBRS0037	ANTBRS0037	34	33544414	33544414	watersurfaces_hab_v4
ANTMOL0577	ANTMOL0577	34	33661046	33661046	watersurfaces_hab_v4
ANTHTS0090	ANTHTS0090	34	33706966	33706966	watersurfaces_hab_v4
ANTBCT0742	ANTBCT0742	34	34153950	34153950	watersurfaces_hab_v4
ANTKAL0123	ANTKAL0123	34	34189022	34189022	watersurfaces_hab_v4
ANTKAL0242	ANTKAL0242	34	34257630	34257630	original sample frame
ANTBCT0129	ANTBCT0129	34	34313694	34313694	watersurfaces_hab_v4
LIMMGR0376	LIMMGR0376	34	34352082	34352082	original sample frame/assessments monitoring cycle 1
544684_v2016	544684_v2016	34	34629358	34629358	original sample frame
ANTKAL0247	ANTKAL0247	34	34634462	34634462	original sample frame/assessments monitoring cycle 1
ANTOTH0269	ANTOTH0269	34	35166766	35166766	original sample frame
LIMNEE0213	LIMNEE0213	34	35686674	35686674	original sample frame
585555_v2020	585555_v2020	34	35841502	35841502	watersurfaces_hab_v4
LIMLOM0237	LIMLOM0237	34	35948818	35948818	original sample frame
ANTHTS0162	ANTHTS0162	34	35960790	35960790	watersurfaces_hab_v4
ANTBCT0272	ANTBCT0272	34	36018398	36018398	watersurfaces_hab_v4
ANTBCT0111	ANTBCT0111	34	36138462	36138462	watersurfaces_hab_v4
ANTBCT0493	ANTBCT0493	34	36280542	36280542	watersurfaces_hab_v4
ANTBCT0099	ANTBCT0099	34	36300254	36300254	watersurfaces_hab_v4
ANTBCT0046	ANTBCT0046	34	36335070	36335070	watersurfaces_hab_v4
VBRSZI0329	VBRSZI0329	34	36518198	36518198	watersurfaces_hab_v4
ANTBCT0028	ANTBCT0028	34	37037534	37037534	assessments monitoring cycle 1
ANTBCT0085	ANTBCT0085	34	37449182	37449182	watersurfaces_hab_v4
ANTKAL0274	ANTKAL0274	34	37682910	37682910	watersurfaces_hab_v4
473321_v2018	473321_v2018	34	37714654	37714654	original sample frame
ANTMOL0551	ANTMOL0551	34	38048886	38048886	original sample frame
ANTBCT0414	ANTBCT0414	34	38082782	38082782	watersurfaces_hab_v4
ANTBCT0787	ANTBCT0787	34	38661598	38661598	watersurfaces_hab_v4
LIMDST0113	LIMDST0113	34	39490130	39490130	original sample frame
ANTTUR0356	ANTTUR0356	34	39506990	39506990	watersurfaces_hab_v4
ANTKAL0057	ANTKAL0057	34	39680734	39680734	original sample frame
ANTBCT0242	ANTBCT0242	34	39823582	39823582	original sample frame
ANTKAL0366	ANTKAL0366	34	40022750	40022750	watersurfaces_hab_v4
ANTKAS0405	ANTKAS0405	34	40033270	40033270	original sample frame
LIMLOM0346	LIMLOM0346	34	40465782	40465782	watersurfaces_hab_v4
LIMNEE0176	LIMNEE0176	34	40847634	40847634	original sample frame
473320_v2018	473320_v2018	34	40860382	40860382	original sample frame
LIMOPG0129	LIMOPG0129	34	40928722	40928722	original sample frame
ANTBCT0106	ANTBCT0106	34	41315806	41315806	watersurfaces_hab_v4
ANTKAL0267	ANTKAL0267	34	41319134	41319134	original sample frame
LIMNEE0183	LIMNEE0183	34	41863442	41863442	original sample frame
ANTBCT0135	ANTBCT0135	34	42200542	42200542	watersurfaces_hab_v4
ANTBCT0153	ANTBCT0153	34	42413534	42413534	watersurfaces_hab_v4
ANTWUU0170	ANTWUU0170	34	42548702	42548702	watersurfaces_hab_v4
LIMZNH0443	LIMZNH0443	34	43296466	43296466	original sample frame
ANTKAS0040	ANTKAS0040	34	43366358	43366358	original sample frame
ANTBCT0109	ANTBCT0109	34	44215774	44215774	watersurfaces_hab_v4
ANTBCT0126	ANTBCT0126	34	44330462	44330462	watersurfaces_hab_v4
571370_v2018	571370_v2018	34	44335838	44335838	watersurfaces_hab_v4
ANTBCT0472	ANTBCT0472	34	44407006	44407006	watersurfaces_hab_v4
ANTBCT0114	ANTBCT0114	34	44527070	44527070	watersurfaces_hab_v4
ANTKAL0002	ANTKAL0002	34	44793566	44793566	watersurfaces_hab_v4
ANTBCT0127	ANTBCT0127	34	44885470	44885470	watersurfaces_hab_v4
ANTMOL0724	ANTMOL0724	34	44889838	44889838	watersurfaces_hab_v4
ANTMOL0145	ANTMOL0145	34	44928118	44928118	watersurfaces_hab_v4
ANTBCT0212	ANTBCT0212	34	45324510	45324510	watersurfaces_hab_v4
629345_v2020	629345_v2020	34	45688286	45688286	watersurfaces_hab_v4
ANTGRO0095	ANTGRO0095	34	45924054	45924054	original sample frame
ANTBCT0013	ANTBCT0013	34	46261726	46261726	watersurfaces_hab_v4
ANTKAL0254	ANTKAL0254	34	46562014	46562014	original sample frame
529112_v2018	529112_v2018	34	47032542	47032542	watersurfaces_hab_v4
LIMHHE0002	LIMHHE0002	34	47109330	47109330	assessments monitoring cycle 1
595461_v2014	595461_v2014	34	47524818	47524818	original sample frame
ANTKAS0264	ANTKAS0264	34	47529974	47529974	original sample frame
LIMNEE0082	LIMNEE0082	34	47663378	47663378	original sample frame
ANTKAL0387	ANTKAL0387	34	47764190	47764190	watersurfaces_hab_v4
ANTBCT0520	ANTBCT0520	34	47884510	47884510	watersurfaces_hab_v4
LIMZNH0437	LIMZNH0437	34	47924946	47924946	watersurfaces_hab_v4
ANTKAL0250	ANTKAL0250	34	48265950	48265950	original sample frame
ANTBCT0786	ANTBCT0786	34	48360926	48360926	watersurfaces_hab_v4
ANTRAV0175	ANTRAV0175	34	48637742	48637742	original sample frame
ANTBCT0344	ANTBCT0344	34	48670942	48670942	watersurfaces_hab_v4
ANTTUR0359	ANTTUR0359	34	48682030	48682030	watersurfaces_hab_v4
541430_v2016	541430_v2016	34	48919262	48919262	original sample frame
LIMNEE0177	LIMNEE0177	34	49236242	49236242	original sample frame
LIMMGR0255	LIMMGR0255	34	49504210	49504210	original sample frame
ANTKAS0295	ANTKAS0295	34	49857782	49857782	original sample frame/assessments monitoring cycle 1
ANTMOL0048	ANTMOL0048	34	49956982	49956982	original sample frame
ANTBCT0060	ANTBCT0060	34	50032094	50032094	watersurfaces_hab_v4
LIMDST0215	LIMDST0215	34	50041426	50041426	original sample frame
ANTBCT0699	ANTBCT0699	34	50239710	50239710	watersurfaces_hab_v4
ANTBCT0029	ANTBCT0029	34	50327006	50327006	watersurfaces_hab_v4
ANTBCT0417	ANTBCT0417	34	50403550	50403550	watersurfaces_hab_v4
ANTBCT0039	ANTBCT0039	34	50458078	50458078	watersurfaces_hab_v4
ANTKAS0435	ANTKAS0435	34	50614262	50614262	watersurfaces_hab_v4
LIMNEE0182	LIMNEE0182	34	50776338	50776338	original sample frame
ANTKAL0249	ANTKAL0249	34	50887390	50887390	original sample frame
ANTKAL0234	ANTKAL0234	34	51002078	51002078	original sample frame
ANTRAV0293	ANTRAV0293	34	51354414	51354414	watersurfaces_hab_v4
ANTBCT0433	ANTBCT0433	34	51423454	51423454	original sample frame
ANTKAL0257	ANTKAL0257	34	51804894	51804894	original sample frame
ANTKAL0253	ANTKAL0253	34	52001502	52001502	original sample frame
ANTBSE0347	ANTBSE0347	34	52029086	52029086	watersurfaces_hab_v4
ANTKAL0278	ANTKAL0278	34	52114142	52114142	watersurfaces_hab_v4
ANTGEE0084	ANTGEE0084	34	52161270	52161270	watersurfaces_hab_v4
ANTBCT0075	ANTBCT0075	34	52504030	52504030	watersurfaces_hab_v4
ANTKAL0266	ANTKAL0266	34	52853470	52853470	original sample frame
ANTBCT0044	ANTBCT0044	34	53112286	53112286	watersurfaces_hab_v4
ANTKAL0360	ANTKAL0360	34	53181150	53181150	original sample frame
ANTRAV0297	ANTRAV0297	34	53791534	53791534	original sample frame/assessments monitoring cycle 1
ANTBCT0232	ANTBCT0232	34	53844190	53844190	watersurfaces_hab_v4
ANTBCT0003	ANTBCT0003	34	53947870	53947870	watersurfaces_hab_v4
ANTMOL0251	ANTMOL0251	34	53977206	53977206	watersurfaces_hab_v4
528515_v2018	528515_v2018	34	54226398	54226398	watersurfaces_hab_v4
ANTTUR0305	ANTTUR0305	34	54531374	54531374	watersurfaces_hab_v4
ANTBCT0293	ANTBCT0293	34	54696158	54696158	watersurfaces_hab_v4
ANTBCT0792	ANTBCT0792	34	55023838	55023838	watersurfaces_hab_v4
ANTMOL0033	ANTMOL0033	34	55199862	55199862	original sample frame
ANTMOL0049	ANTMOL0049	34	55199862	55199862	original sample frame
610209_v2018	610209_v2018	34	55366326	55366326	original sample frame
ANTBCT0134	ANTBCT0134	34	55406046	55406046	original sample frame
ANTKAL0093	ANTKAL0093	34	55458526	55458526	original sample frame
ANTKAL0262	ANTKAL0262	34	55605982	55605982	original sample frame
ANTKAL0288	ANTKAL0288	34	56181470	56181470	original sample frame/assessments monitoring cycle 1
ANTBSE0168	ANTBSE0168	34	56223390	56223390	watersurfaces_hab_v4
ANTBCT0094	ANTBCT0094	34	56356318	56356318	watersurfaces_hab_v4
ANTBCT0181	ANTBCT0181	34	56485342	56485342	watersurfaces_hab_v4
534932_v2018	534932_v2018	34	56579374	56579374	watersurfaces_hab_v4
LIMBRG0199	LIMBRG0199	34	56922038	56922038	original sample frame
ANTMRK0012	ANTMRK0012	34	57091742	57091742	watersurfaces_hab_v4
ANTBCT0519	ANTBCT0519	34	57252062	57252062	watersurfaces_hab_v4
LIMHHE0191	LIMHHE0191	34	57340854	57340854	watersurfaces_hab_v4
ANTBCT0103	ANTBCT0103	34	57468382	57468382	watersurfaces_hab_v4
ANTMOL0766	ANTMOL0766	34	57843830	57843830	watersurfaces_hab_v4
ANTBCT0517	ANTBCT0517	34	57845982	57845982	watersurfaces_hab_v4
ANTMOL0135	ANTMOL0135	34	57971830	57971830	original sample frame
LIMDPB0101	LIMDPB0101	34	58026290	58026290	original sample frame
ANTMOL0071	ANTMOL0071	34	58345590	58345590	original sample frame
VBRSZI0198	VBRSZI0198	34	58550582	58550582	watersurfaces_hab_v4
ANTRAV0230	ANTRAV0230	34	58579758	58579758	watersurfaces_hab_v4
ANTBCT0037	ANTBCT0037	34	58584542	58584542	watersurfaces_hab_v4
ANTBCT0214	ANTBCT0214	34	58595550	58595550	watersurfaces_hab_v4
LIMLNK0167	LIMLNK0167	34	58776562	58776562	original sample frame
ANTWUU0118	ANTWUU0118	34	58815966	58815966	watersurfaces_hab_v4
473385_v2018	473385_v2018	34	59079390	59079390	original sample frame
ANTKAL0233	ANTKAL0233	34	59390686	59390686	original sample frame
ANTMOL0313	ANTMOL0313	34	59613302	59613302	watersurfaces_hab_v4
LIMHHE0322	LIMHHE0322	34	59793106	59793106	watersurfaces_hab_v4
LIMZNH0354	LIMZNH0354	34	60073682	60073682	original sample frame
ANTKAL0258	ANTKAL0258	34	60259038	60259038	original sample frame
ANTKAL0472	ANTKAL0472	34	60375774	60375774	watersurfaces_hab_v4
LIMOPG0009	LIMOPG0009	34	60409298	60409298	original sample frame
ANTBCT0695	ANTBCT0695	34	60532958	60532958	watersurfaces_hab_v4
629371_v2020	629371_v2020	34	60679646	60679646	watersurfaces_hab_v4
ANTBCT0149	ANTBCT0149	34	60681694	60681694	watersurfaces_hab_v4
ANTMOL0085	ANTMOL0085	34	60704886	60704886	original sample frame
629781_v2020	629781_v2020	34	60852498	60852498	watersurfaces_hab_v4
LIMMSM0036	LIMMSM0036	34	61042674	61042674	original sample frame
ANTBCT0144	ANTBCT0144	34	61287902	61287902	watersurfaces_hab_v4
ANTBCT0017	ANTBCT0017	34	61695454	61695454	watersurfaces_hab_v4
ANTKAL0248	ANTKAL0248	34	61897438	61897438	original sample frame
LIMMSM0172	LIMMSM0172	34	45268978	62046194	original sample frame
LIMMSM0173	LIMMSM0173	34	11714546	62046194	original sample frame
ANTBCT0182	ANTBCT0182	34	62252510	62252510	watersurfaces_hab_v4
ANTBCT0119	ANTBCT0119	34	62352862	62352862	watersurfaces_hab_v4
ANTBCT0014	ANTBCT0014	34	62647774	62647774	watersurfaces_hab_v4
ANTBCT0271	ANTBCT0271	34	62695646	62695646	watersurfaces_hab_v4
