segment_code	river_name	wl_code	grts_ranking	sac	catchment_area	x	y
new_20148	Maas	VL11_203	15395314	intersecting or downstream	> 10 km²	246438.961893902	181437.965385468
new_20149	Maas	VL11_203	38201842	intersecting or downstream	> 10 km²	246483.441236264	181527.585207857
new_20150	Maas	VL11_203	3598834	intersecting or downstream	> 10 km²	246529.960408889	181616.2586941
new_20151	Maas	VL11_203	66513394	intersecting or downstream	> 10 km²	246562.324566446	181710.934894071
new_20152	Maas	VL11_203	3214834	intersecting or downstream	> 10 km²	246593.683260424	181806.039393703
new_20153	Maas	VL11_203	69106	intersecting or downstream	> 10 km²	246631.495318161	181898.764790092
new_20154	Maas	VL11_203	23662066	intersecting or downstream	> 10 km²	246664.386150244	181993.348315409
new_20155	Maas	VL11_203	35196402	intersecting or downstream	> 10 km²	246694.94990953	182088.709716527
new_20156	Maas	VL11_203	39390706	intersecting or downstream	> 10 km²	246734.202218657	182180.820158378
new_20157	Maas	VL11_203	21368306	intersecting or downstream	> 10 km²	246767.073858957	182275.399419984
new_20158	Maas	VL11_203	49679858	intersecting or downstream	> 10 km²	246776.74421519	182374.899964837
new_20159	Maas	VL11_203	20319730	intersecting or downstream	> 10 km²	246777.165120935	182475.017199975
new_20160	Maas	VL11_203	35524082	intersecting or downstream	> 10 km²	246793.194697305	182573.867016461
new_20161	Maas	VL11_203	13503986	intersecting or downstream	> 10 km²	246828.169090613	182667.440185419
new_20162	Maas	VL11_203	52547058	intersecting or downstream	> 10 km²	246865.547986095	182760.343639126
new_20163	Maas	VL11_203	56741362	intersecting or downstream	> 10 km²	246935.27254324	182831.936198095
new_202292	Laarbeek	L217_4361	52940774	outside	< 10 km²	207031.310599683	184350.397421908
new_202293	Laarbeek	L217_4361	22532070	outside	< 10 km²	206947.855878853	184307.744844455
new_203328	Koeischotse Loop	L217_4751	51118750	outside	< 10 km²	178110.857380695	221092.9106641
new_204128	Elstbeek	L217_4563	20372630	intersecting or downstream	< 10 km²	167265.319820929	205298.608672167
new_204129	Elstbeek	L217_4563	54615190	intersecting or downstream	< 10 km²	167164.370038184	205269.90246658
new_20543	Dommel	VL05_136	22776082	intersecting or downstream	> 10 km²	223446.167609676	217325.21530286
new_205478	Stiemer	L217_4032	30978514	outside	< 10 km²	230962.786023491	187401.264752001
new_205516	Stiemer	L217_4032	61946418	outside	< 10 km²	228626.992136254	184939.385920154
new_20554	Dommel	VL05_136	63916306	intersecting or downstream	> 10 km²	223972.435743328	218164.041788806
new_20555	Dommel	VL05_136	2050322	intersecting or downstream	> 10 km²	223963.073296979	218233.333219049
new_20568	Dommel	VL05_136	17926418	intersecting or downstream	> 10 km²	223142.76881814	216910.064681716
new_20571	Dommel	VL05_136	9406738	intersecting or downstream	> 10 km²	223379.30803189	217060.869090542
new_205961	Terlindengracht	L217_1731	28830358	outside	< 10 km²	154625.262227494	205674.204211165
new_205962	Terlindengracht	L217_1731	37218966	outside	< 10 km²	154624.435020334	205746.987173765
new_206420	Zwarte Beek	L217_1871	20170718	outside	< 10 km²	155950.173950714	225416.89718902
new_207791	Oudevosvijverloop	G	61849206	outside	NA	211644.040899999	209114.791099999
new_208609	Achterste Neet	L217_4651	25809014	outside	< 10 km²	202369.6420292	213597.221174194
new_208640	Loeijens Neetje	L217_4653	24755758	outside	< 10 km²	201962.950300001	220971.605300002
new_208654	Loeijens Neetje	L217_4653	18722350	outside	< 10 km²	200842.745985431	220619.076794632
new_208655	Loeijens Neetje	L217_4653	43888174	outside	< 10 km²	200756.291942798	220605.742609843
new_208662	Loeijens Neetje	L217_4653	60796462	outside	< 10 km²	200411.325267242	220247.678979332
new_208671	Loeijens Neetje	L217_4653	44555822	outside	< 10 km²	199563.326977174	219976.672321863
new_208832	Breyloop	L217_4661	39620854	outside	< 10 km²	196401.263577091	212583.394485272
new_208833	Breyloop	L217_4661	27824374	outside	< 10 km²	196358.797163547	212639.022386867
new_208849	Sasloop	L217_4672	30665462	intersecting or downstream	< 10 km²	190326.336860677	209816.256991309
new_208880	Korte Zeggeloop	L217_4672	1305334	intersecting or downstream	< 10 km²	190239.546899997	209761.781399999
new_208881	Sasloop	L217_4672	33286902	intersecting or downstream	< 10 km²	190174.835118642	209831.375634952
new_208882	Sasloop	L217_4672	34663158	intersecting or downstream	< 10 km²	190108.156319237	209899.099463294
new_208883	Sasloop	L217_4672	39906038	intersecting or downstream	< 10 km²	190030.465921228	209891.410080042
new_208884	Sasloop	L217_4672	4314870	intersecting or downstream	< 10 km²	189947.167427598	209845.508844462
new_208885	Sasloop	L217_4672	58840822	intersecting or downstream	< 10 km²	189863.749197389	209799.834094249
new_209209	Hulsloop	L217_4741	9061590	outside	< 10 km²	177151.813299999	212660.699700002
new_209210	Hulsloop	L217_4741	30885078	outside	< 10 km²	177182.596867859	212585.497606596
new_209211	Hulsloop	L217_4741	8013014	outside	< 10 km²	177136.484813573	212496.999199779
new_209212	Hulsloop	L217_4741	24732886	outside	< 10 km²	177071.606443082	212420.512257296
new_209213	Hulsloop	L217_4741	59335894	outside	< 10 km²	177009.253803544	212345.62313996
new_209214	Hulsloop	L217_4741	6907094	outside	< 10 km²	176932.44340891	212280.382315847
new_209215	Hulsloop	L217_4741	43082966	outside	< 10 km²	176845.918250459	212232.998412726
new_209216	Hulsloop	L217_4741	48587990	outside	< 10 km²	176760.017596604	212183.511797663
new_209217	Hulsloop	L217_4741	6644950	outside	< 10 km²	176691.702800079	212113.658014569
new_209218	Hulsloop	L217_4741	48899286	outside	< 10 km²	176617.198297616	212113.332465154
new_209695	Hertenkuilloop	G	30064686	intersecting or downstream	NA	193845.4221	225576.281300001
new_209696	Hertenkuilloop	L217_4711	36356142	intersecting or downstream	< 10 km²	193941.680626843	225587.54123937
new_209697	Hertenkuilloop	L217_4711	6996014	intersecting or downstream	< 10 km²	194030.20953421	225542.279168991
new_209698	Hertenkuilloop	L217_4711	56842798	intersecting or downstream	< 10 km²	194112.561293887	225482.978851039
new_209699	Hertenkuilloop	L217_4711	66279982	intersecting or downstream	< 10 km²	194196.613506553	225426.099952575
new_209700	Hertenkuilloop	L217_4711	25385518	intersecting or downstream	< 10 km²	194271.677551017	225358.6680339
new_209701	Hertenkuilloop	L217_4711	26696238	intersecting or downstream	< 10 km²	194318.771038606	225270.416936593
new_209738	Lieremansloop	L217_4711	9542190	intersecting or downstream	< 10 km²	195254.97461459	225489.008983601
new_209739	Lieremansloop	L217_4711	6396462	intersecting or downstream	< 10 km²	195155.313518463	225480.848710457
new_210208	Middelwatergang	L217_1873	22634429	intersecting or downstream	< 10 km²	149163.075195094	225701.943344312
new_210209	Middelwatergang	L217_1873	34168765	intersecting or downstream	< 10 km²	149064.678390545	225710.845172561
new_210210	Middelwatergang	L217_1873	34284477	intersecting or downstream	< 10 km²	148968.912720499	225713.545357234
new_210211	Middelwatergang	L217_1873	24847293	intersecting or downstream	< 10 km²	148874.08761044	225695.899836326
new_210212	Middelwatergang	L217_1873	50013117	intersecting or downstream	< 10 km²	148775.776985813	225707.457700552
new_210213	Middelwatergang	L217_1873	38740925	intersecting or downstream	< 10 km²	148711.792900237	225752.863438111
new_211249	Hulsloop	L217_4741	12341462	outside	< 10 km²	173325.570881628	211190.38904307
new_211250	Hulsloop	L217_4741	24924374	outside	< 10 km²	173246.352770585	211244.964211592
new_211284	NA	G	29694262	intersecting or downstream	NA	193071.9529	193248.0944
new_211285	Heideloop	L217_4531	57137462	intersecting or downstream	< 10 km²	192987.974173761	193212.959588469
new_211286	Heideloop	L217_4531	35117366	intersecting or downstream	< 10 km²	192902.827165311	193180.384890029
new_211287	Heideloop	L217_4531	26728758	intersecting or downstream	< 10 km²	192816.532603574	193150.995564867
new_212002	Heideloop	L217_4531	42277174	intersecting or downstream	< 10 km²	193150.177261842	193289.29031834
new_212511	Raamdonksebeek	L217_4532	43598166	intersecting or downstream	< 10 km²	184005.667694389	192155.313844998
new_212701	NA	G	32695342	intersecting or downstream	NA	186355.081500001	220460.924400002
new_212760	NA	G	22046358	intersecting or downstream	NA	159041.8081	203839.103
new_213690	Buvelsloop	L217_4755	50058966	outside	< 10 km²	170306.195100002	207921.897700001
new_214726	Korte Goorloop	L217_4672	28432118	intersecting or downstream	< 10 km²	189780.8028	209753.336199999
new_214727	Sasloop	L217_4672	38655734	intersecting or downstream	< 10 km²	189691.170594655	209704.090610363
new_214728	Sasloop	L217_4672	906998	intersecting or downstream	< 10 km²	189624.446107114	209735.482551507
new_214729	Sasloop	L217_4672	29218550	intersecting or downstream	< 10 km²	189575.445830055	209825.249099741
new_214734	Leigracht	L217_3684	60715270	intersecting or downstream	< 10 km²	169164.480599999	166939.003699999
new_214800	Venloop	L217_4741	1066710	outside	< 10 km²	169700.856350422	209319.885332715
new_215272	Dalemansloop	L217_4671	33943798	outside	< 10 km²	196876.6457	211406.4252
new_215273	Dalemansloop	L217_4671	4583670	outside	< 10 km²	196839.63794817	211314.120230873
new_215274	Dalemansloop	L217_4671	22409462	outside	< 10 km²	196753.209755434	211267.628108979
new_215275	Dalemansloop	L217_4671	20312310	outside	< 10 km²	196653.340182877	211237.868889955
new_215276	Dalemansloop	L217_4671	41939190	outside	< 10 km²	196553.501590769	211208.060522576
new_215277	Dalemansloop	L217_4671	42987766	outside	< 10 km²	196453.654460056	211178.080458305
new_215278	Dalemansloop	L217_4671	64483574	outside	< 10 km²	196353.581286324	211148.930723522
new_215279	Dalemansloop	L217_4671	43512054	outside	< 10 km²	196253.836589574	211118.642976431
new_215280	NA	G	20443382	outside	NA	196154.2839	211088.150699999
new_215321	De Aa	VL05_121	34030550	intersecting or downstream	> 10 km²	178472.126400001	209638.102299999
new_21703	Wolfputbeek	L111_1033	31217721	intersecting or downstream	> 10 km²	127829.400901116	167758.279546455
new_221472	Noordermark	L217_5251	66043182	intersecting or downstream	< 10 km²	187240.446999997	231756.505899999
new_221473	Noordermark	L217_5251	16760110	intersecting or downstream	< 10 km²	187172.586397116	231825.8661798
new_221474	Noordermark	L217_5251	9682222	intersecting or downstream	< 10 km²	187103.392226754	231893.902856132
new_221475	Noordermark	L217_5251	1834286	intersecting or downstream	< 10 km²	187034.839668176	231962.586547555
new_221476	Noordermark	L217_5251	15465774	intersecting or downstream	< 10 km²	186966.875313036	232031.85265689
new_22179	Kleine Nete	VL08_132	63897302	intersecting or downstream	> 10 km²	176903.4366	209386.620299999
new_22200	Kleine Nete	VL11_127	17889270	intersecting or downstream	> 10 km²	193087.391628388	213874.0030966
new_22647	Grote Molenbeek	VL05_30	32007657	outside	> 10 km²	142566.0154	192043.469000001
new_226903	Postelvaartje	L217_5465	62981238	outside	< 10 km²	209611.361699998	214690.949900001
new_226904	Postelvaartje	L217_5465	40698998	outside	< 10 km²	209579.138608676	214785.106612369
new_226905	Postelvaartje	L217_5465	20776054	outside	< 10 km²	209575.256450586	214884.9938721
new_226906	Postelvaartje	L217_5465	29164662	outside	< 10 km²	209571.855248674	214984.888845725
new_226907	Postelvaartje	L217_5465	13042806	outside	< 10 km²	209568.452347046	215084.822012258
new_226908	Postelvaartje	L217_5465	1508470	outside	< 10 km²	209566.384731383	215184.763622957
new_226909	Postelvaartje	L217_5465	3343478	outside	< 10 km²	209535.180171148	215278.570971128
new_226910	Postelvaartje	L217_5465	28509302	outside	< 10 km²	209494.668425523	215369.976109608
new_226911	Postelvaartje	L217_5465	65209462	outside	< 10 km²	209453.145003839	215460.843494276
new_226912	Postelvaartje	L217_5465	33342582	outside	< 10 km²	209365.9013669	215505.762463581
new_226913	Postelvaartje	L217_5465	46630006	outside	< 10 km²	209273.037097164	215542.703161814
new_227029	Antitankkanaal	L111_724	38989790	intersecting or downstream	> 10 km²	157459.196000002	224884.310199998
new_228079	Postelvaartje	L217_5465	25658486	outside	< 10 km²	209186.539700001	215592.645
new_23080	Kleine Nete	VL11_127	1549302	intersecting or downstream	> 10 km²	189264.120999999	210888.0768
new_23081	Kleine Nete	VL11_127	56337398	intersecting or downstream	> 10 km²	189172.219790087	210847.974718571
new_23082	Kleine Nete	VL11_127	52143094	intersecting or downstream	> 10 km²	189084.659712555	210800.254416967
new_23083	Kleine Nete	VL11_127	19637238	intersecting or downstream	> 10 km²	189005.795639381	210738.378224819
new_23084	Kleine Nete	VL11_127	20063222	intersecting or downstream	> 10 km²	188926.532543917	210677.106327198
new_23085	Kleine Nete	VL11_127	66462710	intersecting or downstream	> 10 km²	188851.247446044	210610.865891601
new_23086	Kleine Nete	VL11_127	42345462	intersecting or downstream	> 10 km²	188775.607113625	210545.030295639
new_23087	Kleine Nete	VL11_127	31859702	intersecting or downstream	> 10 km²	188700.858993104	210478.186143737
new_23088	Kleine Nete	VL11_127	38413302	intersecting or downstream	> 10 km²	188618.899705016	210420.944386127
new_23089	Kleine Nete	VL11_127	50484982	intersecting or downstream	> 10 km²	188528.438730069	210377.975375883
new_23090	Kleine Nete	VL11_127	37902070	intersecting or downstream	> 10 km²	188436.253522229	210338.508009116
new_23092	Kleine Nete	VL11_127	42902518	intersecting or downstream	> 10 km²	189872.402900003	211245.578899998
new_23093	Kleine Nete	VL11_127	40805366	intersecting or downstream	> 10 km²	189785.282725029	211194.039631105
new_23094	Kleine Nete	VL11_127	50766838	intersecting or downstream	> 10 km²	189698.573068142	211141.818637651
new_23095	Kleine Nete	VL11_127	25601014	intersecting or downstream	> 10 km²	189612.486399588	211088.571449938
new_23096	Kleine Nete	VL11_127	47621110	intersecting or downstream	> 10 km²	189527.007571082	211034.372520401
new_23097	Kleine Nete	VL11_127	60859382	intersecting or downstream	> 10 km²	189448.634500134	210970.573460388
new_23098	Kleine Nete	VL11_127	14722038	intersecting or downstream	> 10 km²	189356.551727107	210929.278585634
new_231487	Burgemeesterloop	G	64019318	outside	NA	203847.210521628	209632.85489515
new_232395	Ondersloot	L217_5181	31928850	intersecting or downstream	< 10 km²	228579.221000001	216257.629900001
new_232396	Warmbeek	VL17_147	44773906	intersecting or downstream	> 10 km²	228552.1014455	216343.392899342
new_232397	Warmbeek	VL17_147	4928018	intersecting or downstream	> 10 km²	228507.370165956	216426.650729097
new_232400	Warmbeek	VL17_147	43319826	intersecting or downstream	> 10 km²	228456.506036087	216681.378944509
new_232412	Warmbeek	VL17_147	26456594	intersecting or downstream	> 10 km²	228603.061355662	215390.688271448
new_232414	Warmbeek	VL17_147	28652050	intersecting or downstream	> 10 km²	228536.470911477	215523.321065662
new_233084	Warmbeek	VL17_147	51928594	intersecting or downstream	> 10 km²	228501.364399999	213745.375700001
new_234243	Kanaal  Dessel - Kwaadmechelen	VL17_160	16018294	outside	> 10 km²	205126.958854822	210306.353392021
new_234589	Warmbeek	VL17_147	26153578	intersecting or downstream	> 10 km²	228820.482782387	218679.694919853
new_234590	Warmbeek	VL17_147	24056426	intersecting or downstream	> 10 km²	228843.003300004	218790.505800001
new_23507	Middelbeek	L107_454	11406774	intersecting or downstream	> 10 km²	202886.483400002	192256.189100001
new_235628	Gelsloopke	L217_5251	44956974	intersecting or downstream	< 10 km²	187416.682899997	232183.802900001
new_237750	Kaatsbeek	L217_4031	63623730	outside	< 10 km²	231343.271488603	179346.862585566
new_237937	Daalderheidebeek	L217_4031	37187122	outside	< 10 km²	228143.812545603	179711.540685411
new_24972	Kleine Nete	VL11_127	24409046	intersecting or downstream	> 10 km²	179854.373000003	208333.925900001
new_24977	Kleine Nete	VL11_127	13063126	intersecting or downstream	> 10 km²	179405.223515154	208186.18555738
