"";"polygon_id";"point_code_vervang";"grts_ranking";"rank_rel_polygon";"rank_rel_buffer";"x_coord";"y_coord"
"352";"146069_v2020";"751337_1";66090728;7;7;137021,591973471;197582,113583292
"353";"163482_v2020";"321169_1";8709777;5;1;36093,591973471;183790,113583292
"354";"163482_v2020";"321169_1";11855505;7;2;35997,591973471;183918,113583292
"355";"163482_v2020";"321169_1";12904081;8;3;36029,591973471;183822,113583292
"356";"163482_v2020";"321169_1";15001233;10;4;35933,591973471;183822,113583292
"357";"163482_v2020";"321169_1";27584144;16;5;35901,591973471;183822,113583292
"358";"163482_v2020";"321169_1";29681296;17;6;36029,591973471;183790,113583292
"359";"163482_v2020";"321169_1";31778448;18;7;35965,591973471;183790,113583292
"360";"163482_v2020";"321169_1";33875600;20;8;36029,591973471;183854,113583292
"361";"163482_v2020";"321169_1";42264208;25;9;36093,591973471;183822,113583292
"362";"163482_v2020";"321169_1";44361360;29;10;35901,591973471;183790,113583292
"363";"163482_v2020";"321169_1";46458512;30;11;35997,591973471;183822,113583292
"364";"163482_v2020";"321169_1";48555664;33;12;35933,591973471;183790,113583292
"365";"163482_v2020";"321169_1";50652816;35;13;35997,591973471;183854,113583292
"366";"163482_v2020";"321169_1";52749968;38;14;35965,591973471;183854,113583292
"367";"163482_v2020";"321169_1";59041424;42;15;36061,591973471;183790,113583292
"368";"163482_v2020";"321169_1";62187152;45;16;35997,591973471;183950,113583292
"369";"163482_v2020";"321169_1";63235728;46;17;35997,591973471;183790,113583292
"370";"163482_v2020";"321169_1";65332880;47;18;35965,591973471;183822,113583292
"371";"163482_v2020";"984721_1";1894033;1;1;36157,591973471;183790,113583292
"372";"163482_v2020";"984721_1";2033297;2;2;36253,591973471;183694,113583292
"373";"163482_v2020";"984721_1";5179025;3;3;36221,591973471;183662,113583292
"374";"163482_v2020";"984721_1";6088337;4;4;36189,591973471;183790,113583292
"375";"163482_v2020";"984721_1";9373329;6;5;36157,591973471;183758,113583292
"376";"163482_v2020";"984721_1";14476945;9;6;36125,591973471;183854,113583292
"377";"163482_v2020";"984721_1";17761936;11;7;36189,591973471;183726,113583292
"378";"163482_v2020";"984721_1";18671248;12;8;36157,591973471;183822,113583292
"379";"163482_v2020";"984721_1";21956240;13;9;36189,591973471;183662,113583292
"380";"163482_v2020";"984721_1";22865552;14;10;36221,591973471;183822,113583292
"381";"163482_v2020";"984721_1";26150544;15;11;36125,591973471;183726,113583292
"382";"163482_v2020";"984721_1";32302736;19;12;36253,591973471;183790,113583292
"383";"163482_v2020";"984721_1";34539152;21;13;36189,591973471;183758,113583292
"384";"163482_v2020";"984721_1";35448464;22;14;36125,591973471;183790,113583292
"385";"163482_v2020";"984721_1";38733456;23;15;36189,591973471;183694,113583292
"386";"163482_v2020";"984721_1";39642768;24;16;36221,591973471;183790,113583292
"387";"163482_v2020";"984721_1";42927760;26;17;36157,591973471;183726,113583292
"388";"163482_v2020";"984721_1";43837072;27;18;36189,591973471;183854,113583292
"389";"163482_v2020";"984721_1";43976336;28;19;36253,591973471;183726,113583292
"390";"163482_v2020";"984721_1";47122064;31;20;36157,591973471;183694,113583292
"391";"163482_v2020";"984721_1";48031376;32;21;36157,591973471;183854,113583292
"392";"163482_v2020";"984721_1";49079952;34;22;36285,591973471;183790,113583292
"393";"163482_v2020";"984721_1";51316368;36;23;36221,591973471;183726,113583292
"394";"163482_v2020";"984721_1";52225680;37;24;36125,591973471;183822,113583292
"395";"163482_v2020";"984721_1";53274256;39;25;36317,591973471;183790,113583292
"396";"163482_v2020";"984721_1";55510672;40;26;36221,591973471;183694,113583292
"397";"163482_v2020";"984721_1";56419984;41;27;36189,591973471;183822,113583292
"398";"163482_v2020";"984721_1";59704976;43;28;36125,591973471;183758,113583292
"399";"163482_v2020";"984721_1";60753552;44;29;36253,591973471;183758,113583292
"400";"163482_v2020";"984721_1";65857168;48;30;36253,591973471;183822,113583292
"401";"166807_v2020";"4871345_1";677041;1;1;22845,591973471;198318,113583292
"402";"166807_v2020";"4871345_1";6444209;2;NA;22845,591973471;198446,113583292
"403";"166807_v2020";"4871345_1";17192112;3;2;22781,591973471;198350,113583292
"404";"166807_v2020";"4871345_1";17454256;4;3;22813,591973471;198318,113583292
"405";"166807_v2020";"4871345_1";21386416;5;NA;22685,591973471;198350,113583292
"406";"166807_v2020";"4871345_1";23221424;6;NA;22813,591973471;198446,113583292
"407";"166807_v2020";"4871345_1";33969328;7;4;22749,591973471;198350,113583292
"408";"166807_v2020";"4871345_1";34231472;8;5;22813,591973471;198350,113583292
"409";"166807_v2020";"4871345_1";36590768;9;NA;22685,591973471;198382,113583292
"410";"166807_v2020";"4871345_1";38163632;10;6;22717,591973471;198350,113583292
"411";"166807_v2020";"4871345_1";49173680;11;NA;22749,591973471;198414,113583292
"412";"166807_v2020";"4871345_1";50746544;12;7;22781,591973471;198318,113583292
"413";"166807_v2020";"4871345_1";53367984;13;NA;22717,591973471;198414,113583292
"414";"166807_v2020";"4871345_1";55202992;14;8;22845,591973471;198286,113583292
"415";"166807_v2020";"4871345_1";60708016;15;NA;22653,591973471;198382,113583292
"416";"166807_v2020";"4871345_1";65950896;16;9;22749,591973471;198382,113583292
"417";"166869_v2020";"2135217_1";8426673;1;1;23837,591973471;198254,113583292
"418";"166869_v2020";"2135217_1";15504561;2;2;23805,591973471;198222,113583292
"419";"166869_v2020";"2135217_1";65836208;3;3;23773,591973471;198222,113583292
"420";"169330_v2020";"31401_1";12614313;1;1;126301,591973471;189486,113583292
"421";"169330_v2020";"31401_1";16808616;2;2;126269,591973471;189454,113583292
"422";"169330_v2020";"31401_1";17267368;3;3;126237,591973471;189390,113583292
"423";"169330_v2020";"31401_1";27294376;4;4;126365,591973471;189518,113583292
"424";"169330_v2020";"31401_1";29391528;5;5;126333,591973471;189486,113583292
"425";"169330_v2020";"31401_1";31423144;6;6;126173,591973471;189358,113583292
"426";"169330_v2020";"31401_1";33585832;7;7;126237,591973471;189422,113583292
"427";"169330_v2020";"31401_1";48200360;8;8;126205,591973471;189390,113583292
"428";"169330_v2020";"31401_1";54557352;9;9;126301,591973471;189454,113583292
"429";"169330_v2020";"31401_1";62945960;10;10;126333,591973471;189518,113583292
"430";"169342_v2020";"1433777_1";2482353;1;1;24829,591973471;196462,113583292
"431";"169342_v2020";"1433777_1";3006641;2;2;24861,591973471;196366,113583292
"432";"169342_v2020";"1433777_1";4055217;3;3;24925,591973471;196462,113583292
"433";"169342_v2020";"1433777_1";5628081;4;4;24733,591973471;196430,113583292
"434";"169342_v2020";"1433777_1";7200945;5;5;24893,591973471;196398,113583292
"435";"169342_v2020";"1433777_1";9822385;6;6;24733,591973471;196366,113583292
"436";"169342_v2020";"1433777_1";14016689;7;7;24829,591973471;196398,113583292
"437";"169342_v2020";"1433777_1";15589553;8;8;24925,591973471;196430,113583292
"438";"169342_v2020";"1433777_1";22405296;9;9;24733,591973471;196398,113583292
"439";"169342_v2020";"1433777_1";23978160;10;10;24861,591973471;196430,113583292
"440";"169342_v2020";"1433777_1";25026736;11;11;24861,591973471;196462,113583292
"441";"169342_v2020";"1433777_1";26599600;12;12;24765,591973471;196334,113583292
"442";"169342_v2020";"1433777_1";30793904;13;13;24797,591973471;196430,113583292
"443";"169342_v2020";"1433777_1";34988208;14;14;24797,591973471;196334,113583292
"444";"169342_v2020";"1433777_1";39182512;15;15;24765,591973471;196398,113583292
"445";"169342_v2020";"1433777_1";40755376;16;16;24861,591973471;196398,113583292
"446";"169342_v2020";"1433777_1";41803952;17;17;24893,591973471;196462,113583292
"447";"169342_v2020";"1433777_1";43376816;18;18;24733,591973471;196334,113583292
"448";"169342_v2020";"1433777_1";47308976;19;19;24765,591973471;196302,113583292
"449";"169342_v2020";"1433777_1";47571120;20;20;24829,591973471;196430,113583292
"450";"169342_v2020";"1433777_1";51765424;21;21;24797,591973471;196366,113583292
"451";"169342_v2020";"1433777_1";52814000;22;22;24797,591973471;196462,113583292
"452";"169342_v2020";"1433777_1";55959728;23;23;24765,591973471;196430,113583292
"453";"169342_v2020";"1433777_1";57532592;24;24;24893,591973471;196430,113583292
"454";"169342_v2020";"1433777_1";60154032;25;25;24765,591973471;196366,113583292
"455";"169342_v2020";"1433777_1";61202608;26;26;24765,591973471;196462,113583292
"456";"169342_v2020";"1433777_1";64086192;27;27;24733,591973471;196302,113583292
"457";"169342_v2020";"1433777_1";64348336;28;28;24797,591973471;196398,113583292
"458";"169342_v2020";"1433777_1";65921200;29;29;24925,591973471;196398,113583292
"459";"169460_v2020";"1048049_1";2096625;1;1;43549,591973471;187758,113583292
"460";"169460_v2020";"1048049_1";4226545;9;2;43517,591973471;187758,113583292
"461";"169460_v2020";"1048049_1";5242353;16;3;43581,591973471;187630,113583292
"462";"169460_v2020";"1048049_1";5275121;21;4;43453,591973471;187630,113583292
"463";"169460_v2020";"1048049_1";8420849;30;5;43453,591973471;187758,113583292
"464";"169460_v2020";"1048049_1";9436657;37;6;43613,591973471;187726,113583292
"465";"169460_v2020";"1048049_1";10485233;45;7;43613,591973471;187822,113583292
"466";"169460_v2020";"1048049_1";12615153;51;8;43485,591973471;187822,113583292
"467";"169460_v2020";"1048049_1";13630961;58;9;43613,591973471;187662,113583292
"468";"169460_v2020";"1048049_1";13663729;61;10;43517,591973471;187694,113583292
"469";"169460_v2020";"1048049_1";14679537;66;11;43645,591973471;187758,113583292
"470";"169460_v2020";"1048049_1";17825264;74;12;43581,591973471;187694,113583292
"471";"169460_v2020";"1048049_1";17858032;79;13;43517,591973471;187630,113583292
"472";"169460_v2020";"1048049_1";18873840;87;14;43549,591973471;187790,113583292
"473";"169460_v2020";"1048049_1";21003760;91;15;43517,591973471;187790,113583292
"474";"169460_v2020";"1048049_1";22019568;96;16;43581,591973471;187662,113583292
"475";"169460_v2020";"1048049_1";26213872;116;17;43645,591973471;187726,113583292
"476";"169460_v2020";"1048049_1";26246640;118;18;43453,591973471;187726,113583292
"477";"169460_v2020";"1048049_1";30408176;134;19;43613,591973471;187630,113583292
"478";"169460_v2020";"1048049_1";30440944;137;20;43485,591973471;187726,113583292
"479";"169460_v2020";"1048049_1";31456752;141;21;43613,591973471;187790,113583292
"480";"169460_v2020";"1048049_1";34602480;148;22;43581,591973471;187726,113583292
"481";"169460_v2020";"1048049_1";34635248;152;23;43485,591973471;187630,113583292
"482";"169460_v2020";"1048049_1";35651056;160;24;43581,591973471;187790,113583292
"483";"169460_v2020";"1048049_1";37780976;164;25;43485,591973471;187758,113583292
"484";"169460_v2020";"1048049_1";38796784;171;26;43549,591973471;187662,113583292
"485";"169460_v2020";"1048049_1";41975280;181;27;43453,591973471;187790,113583292
"486";"169460_v2020";"1048049_1";42991088;186;28;43613,591973471;187694,113583292
"487";"169460_v2020";"1048049_1";43023856;189;29;43453,591973471;187694,113583292
"488";"169460_v2020";"1048049_1";47185392;208;30;43645,591973471;187662,113583292
"489";"169460_v2020";"1048049_1";47218160;210;31;43485,591973471;187694,113583292
"490";"169460_v2020";"1048049_1";48233968;215;32;43613,591973471;187758,113583292
"491";"169460_v2020";"1048049_1";50363888;218;33;43453,591973471;187822,113583292
"492";"169460_v2020";"1048049_1";51379696;227;34;43549,591973471;187694,113583292
"493";"169460_v2020";"1048049_1";51412464;232;35;43517,591973471;187662,113583292
"494";"169460_v2020";"1048049_1";52428272;240;36;43581,591973471;187758,113583292
"495";"169460_v2020";"1048049_1";54558192;246;37;43485,591973471;187790,113583292
"496";"169460_v2020";"1048049_1";55574000;253;38;43549,591973471;187630,113583292
"497";"169460_v2020";"1048049_1";55606768;258;39;43453,591973471;187662,113583292
"498";"169460_v2020";"1048049_1";59768304;271;40;43645,591973471;187694,113583292
"499";"169460_v2020";"1048049_1";60816880;278;41;43645,591973471;187822,113583292
"500";"169460_v2020";"1048049_1";63962608;289;42;43645,591973471;187630,113583292
"501";"169460_v2020";"1048049_1";63995376;291;43;43517,591973471;187726,113583292
"502";"169460_v2020";"1048049_1";65011184;295;44;43645,591973471;187790,113583292
"503";"169460_v2020";"1048049_2";2096625;1;1;43549,591973471;187758,113583292
"504";"169460_v2020";"1048049_2";4226545;9;2;43517,591973471;187758,113583292
"505";"169460_v2020";"1048049_2";5242353;16;3;43581,591973471;187630,113583292
"506";"169460_v2020";"1048049_2";5275121;21;4;43453,591973471;187630,113583292
"507";"169460_v2020";"1048049_2";8420849;30;5;43453,591973471;187758,113583292
"508";"169460_v2020";"1048049_2";9436657;37;6;43613,591973471;187726,113583292
"509";"169460_v2020";"1048049_2";10485233;45;7;43613,591973471;187822,113583292
"510";"169460_v2020";"1048049_2";12615153;51;8;43485,591973471;187822,113583292
"511";"169460_v2020";"1048049_2";13630961;58;9;43613,591973471;187662,113583292
"512";"169460_v2020";"1048049_2";13663729;61;10;43517,591973471;187694,113583292
"513";"169460_v2020";"1048049_2";14679537;66;11;43645,591973471;187758,113583292
"514";"169460_v2020";"1048049_2";17825264;74;12;43581,591973471;187694,113583292
"515";"169460_v2020";"1048049_2";17858032;79;13;43517,591973471;187630,113583292
"516";"169460_v2020";"1048049_2";18873840;87;14;43549,591973471;187790,113583292
"517";"169460_v2020";"1048049_2";21003760;91;15;43517,591973471;187790,113583292
"518";"169460_v2020";"1048049_2";22019568;96;16;43581,591973471;187662,113583292
"519";"169460_v2020";"1048049_2";26213872;116;17;43645,591973471;187726,113583292
"520";"169460_v2020";"1048049_2";26246640;118;18;43453,591973471;187726,113583292
"521";"169460_v2020";"1048049_2";30408176;134;19;43613,591973471;187630,113583292
"522";"169460_v2020";"1048049_2";30440944;137;20;43485,591973471;187726,113583292
"523";"169460_v2020";"1048049_2";31456752;141;21;43613,591973471;187790,113583292
"524";"169460_v2020";"1048049_2";34602480;148;22;43581,591973471;187726,113583292
"525";"169460_v2020";"1048049_2";34635248;152;23;43485,591973471;187630,113583292
"526";"169460_v2020";"1048049_2";35651056;160;24;43581,591973471;187790,113583292
"527";"169460_v2020";"1048049_2";37780976;164;25;43485,591973471;187758,113583292
"528";"169460_v2020";"1048049_2";38796784;171;26;43549,591973471;187662,113583292
"529";"169460_v2020";"1048049_2";41975280;181;27;43453,591973471;187790,113583292
"530";"169460_v2020";"1048049_2";42991088;186;28;43613,591973471;187694,113583292
"531";"169460_v2020";"1048049_2";43023856;189;29;43453,591973471;187694,113583292
"532";"169460_v2020";"1048049_2";47185392;208;30;43645,591973471;187662,113583292
"533";"169460_v2020";"1048049_2";47218160;210;31;43485,591973471;187694,113583292
"534";"169460_v2020";"1048049_2";48233968;215;32;43613,591973471;187758,113583292
"535";"169460_v2020";"1048049_2";50363888;218;33;43453,591973471;187822,113583292
"536";"169460_v2020";"1048049_2";51379696;227;34;43549,591973471;187694,113583292
"537";"169460_v2020";"1048049_2";51412464;232;35;43517,591973471;187662,113583292
"538";"169460_v2020";"1048049_2";52428272;240;36;43581,591973471;187758,113583292
"539";"169460_v2020";"1048049_2";54558192;246;37;43485,591973471;187790,113583292
"540";"169460_v2020";"1048049_2";55574000;253;38;43549,591973471;187630,113583292
"541";"169460_v2020";"1048049_2";55606768;258;39;43453,591973471;187662,113583292
"542";"169460_v2020";"1048049_2";59768304;271;40;43645,591973471;187694,113583292
"543";"169460_v2020";"1048049_2";60816880;278;41;43645,591973471;187822,113583292
"544";"169460_v2020";"1048049_2";63962608;289;42;43645,591973471;187630,113583292
"545";"169460_v2020";"1048049_2";63995376;291;43;43517,591973471;187726,113583292
"546";"169460_v2020";"1048049_2";65011184;295;44;43645,591973471;187790,113583292
"547";"169460_v2020";"1080817_1";2096625;1;1;43549,591973471;187758,113583292
"548";"169460_v2020";"1080817_1";2129393;5;2;43389,591973471;187726,113583292
"549";"169460_v2020";"1080817_1";2915825;7;3;43389,591973471;187598,113583292
"550";"169460_v2020";"1080817_1";4226545;9;4;43517,591973471;187758,113583292
"551";"169460_v2020";"1080817_1";5242353;16;5;43581,591973471;187630,113583292
"552";"169460_v2020";"1080817_1";5275121;21;6;43453,591973471;187630,113583292
"553";"169460_v2020";"1080817_1";8420849;30;7;43453,591973471;187758,113583292
"554";"169460_v2020";"1080817_1";9469425;39;8;43421,591973471;187694,113583292
"555";"169460_v2020";"1080817_1";9960945;42;9;43581,591973471;187566,113583292
"556";"169460_v2020";"1080817_1";13401585;55;10;43421,591973471;187566,113583292
"557";"169460_v2020";"1080817_1";13663729;61;11;43517,591973471;187694,113583292
"558";"169460_v2020";"1080817_1";17595888;71;12;43517,591973471;187566,113583292
"559";"169460_v2020";"1080817_1";17825264;74;13;43581,591973471;187694,113583292
"560";"169460_v2020";"1080817_1";17858032;79;14;43517,591973471;187630,113583292
"561";"169460_v2020";"1080817_1";22019568;96;15;43581,591973471;187662,113583292
"562";"169460_v2020";"1080817_1";22052336;101;16;43421,591973471;187630,113583292
"563";"169460_v2020";"1080817_1";24149488;106;17;43389,591973471;187758,113583292
"564";"169460_v2020";"1080817_1";25198064;111;18;43421,591973471;187758,113583292
