"";"point_status";"legacy_site";"point_code";"main_type";"type";"phab";"polygon_id";"source_bwk";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"rank_rel_main_type";"rank_rel_subtype";"x_coord";"y_coord"
"597";"reserve_cycle2";FALSE;"303721_1";"6510";"6510_hu";70;"495698_v2020";"98";0;303721;303721;FALSE;NA;FALSE;FALSE;58;71;132765,6;215246,1
"598";"reserve_cycle2";FALSE;"303942_1";"6510";"6510_hu";70;"106329_v2014";"124";0;303942;303942;FALSE;NA;FALSE;FALSE;59;72;183837,6;164654,1
"599";"not_selelected";FALSE;"3043121_2";"2130";"2130_hd";100;"560825_v2018";"05l";1;44986161;3043121;TRUE;2020-07-29;FALSE;FALSE;226;183;33116,5;202478,6
"600";"not_selelected";FALSE;"3046837_1";"1330";"1330_hpr";100;"589809_v2016";"1510";1;3046837;3046837;TRUE;2020-08-28;FALSE;FALSE;109;75;60829;222094,7
"601";"reserve_cycle2";FALSE;"3051061_1";"1330";"1330_da";80;"589480_v2014";"0210";1;3051061;3051061;FALSE;NA;FALSE;FALSE;110;52;80477,591973471;228238,113583292
"602";"reserve_cycle2";FALSE;"3052545_1";"2180";"2180";100;"637989_v2014";"044";1;3052545;3052545;FALSE;NA;FALSE;FALSE;100;105;55613,6;218350,1
"603";"reserve_cycle2";FALSE;"3053745_1";"2160";"2160";60;"442547_v2018";"049";0;3053745;3053745;FALSE;NA;FALSE;FALSE;14;162;27805,591973471;201902,113583292
"604";"not_selelected";FALSE;"3054593_1";"1330";"1330_hpr";70;"100797_v2014";"137";1;3054593;3054593;TRUE;2020-08-18;FALSE;FALSE;111;76;56541,1;212365,7
"605";"reserve_cycle2";FALSE;"3062785_2";"1330";"1330_hpr";30;"456983_v2016";"137";0;15645697;3062785;TRUE;2020-08-18;FALSE;FALSE;18;77;57434;213801,1
"606";"reserve_cycle2";FALSE;"3067325_1";"1330";"1330_hpr";80;"686298_v2014";"099";0;3067325;3067325;TRUE;2020-10-15;FALSE;FALSE;19;78;139613,5;219950,5
"607";"reserve_cycle2";FALSE;"306770_1";"4030";"4030";100;"423933_v2020";"199";1;306770;306770;FALSE;NA;FALSE;FALSE;104;142;238141,591973471;186574,113583292
"608";"reserve_cycle2";FALSE;"3072177_1";"2130";"2130_had";100;"169536_v2020";"l";1;3072177;3072177;FALSE;NA;FALSE;FALSE;227;61;24957,6;196622,1
"609";"reserve_cycle2";FALSE;"3076789_1";"1330";"1330_hpr";100;"509125_v2018";"158";0;3076789;3076789;FALSE;NA;FALSE;FALSE;20;79;63517,591973471;220846,113583292
"610";"reserve_cycle2";FALSE;"307934_1";"4030";"4030";100;"666316_v2014";"098";1;307934;307934;FALSE;NA;FALSE;FALSE;105;143;154301,591973471;231886,113583292
"611";"reserve_cycle2";FALSE;"3081405_1";"1330";"1330_da";100;"562859_v2018";"13z";1;3081405;3081405;FALSE;NA;FALSE;FALSE;112;53;141373,591973471;228782,113583292
"612";"reserve_cycle2";FALSE;"30908550_1";"7140";"7140_base";95;"420039_v2020";"196";1;30908550;30908550;FALSE;NA;FALSE;FALSE;333;6;179869,591973471;184846,113583292
"613";"reserve_cycle2";FALSE;"30916786_1";"6230";"6230_hnk";100;"680444_v2014";"11ex";0;30916786;30916786;FALSE;NA;FALSE;FALSE;423;17;241597,591973471;167310,113583292
"614";"reserve_cycle2";FALSE;"3092593_1";"2130";"2130_hd";60;"402143_v2014";"049";0;3092593;3092593;FALSE;NA;FALSE;FALSE;19;184;49341,591973471;214894,113583292
"615";"reserve_cycle2";FALSE;"3095861_1";"2180";"2180";100;"638108_v2014";"026";1;3095861;3095861;FALSE;NA;FALSE;FALSE;101;106;78109,6;227470,1
"616";"not_selelected";FALSE;"3101622_1";"7140";"7140_meso";30;"421144_v2020";"195";1;3101622;3101622;TRUE;2020-07-23;FALSE;FALSE;125;84;216509,6;198158,1
"617";"reserve_cycle2";FALSE;"3108277_1";"2130";"2130_hd";100;"112683_v2014";"136";0;3108277;3108277;FALSE;NA;FALSE;FALSE;20;185;61437,591973471;222670,113583292
"618";"reserve_cycle2";FALSE;"310994_1";"2310";"2310";100;"587255_v2014";"086";1;310994;310994;FALSE;NA;FALSE;FALSE;88;99;226813,6;193646,1
"619";"reserve_cycle2";FALSE;"31260546_1";"6230";"6230_hnk";30;"115793_v2014";"11ex";1;31260546;31260546;FALSE;NA;FALSE;FALSE;529;18;258397,591973471;159054,113583292
"620";"reserve_cycle2";FALSE;"3133617_1";"2130";"2130_had";100;"169536_v2020";"l";1;3133617;3133617;FALSE;NA;FALSE;FALSE;228;62;24061,6;196142,1
"621";"not_selelected";FALSE;"3134649_2";"6230";"6230_hmo";100;"529497_v2018";"185";1;49271993;3134649;TRUE;2018-05-31;FALSE;FALSE;242;72;144467,9;156411,4
"622";"reserve_cycle2";FALSE;"3135665_1";"2180";"2180";78;"511690_v2020";"09";1;3135665;3135665;FALSE;NA;FALSE;FALSE;102;107;26301,591973471;200174,113583292
"623";"reserve_cycle2";FALSE;"3137205_1";"1330";"1330_hpr";100;"473972_v2016";"158";0;3137205;3137205;FALSE;NA;FALSE;FALSE;21;80;69757,591973471;220526,113583292
"624";"reserve_cycle2";FALSE;"3137713_1";"2130";"2130_had";100;"169536_v2020";"l";1;3137713;3137713;FALSE;NA;FALSE;FALSE;229;63;24349,6;196590,1
"625";"reserve_cycle2";FALSE;"3138737_1";"2180";"2180";98;"490473_v2020";"10";1;3138737;3138737;FALSE;NA;FALSE;FALSE;103;108;25373,6;199406,1
"626";"not_selelected";FALSE;"3141425_1";"2130";"2130_hd";35;"561267_v2018";"05l";1;3141425;3141425;TRUE;2020-07-08;FALSE;FALSE;230;186;32669,6;203630,1
"627";"reserve_cycle2";FALSE;"3149365_1";"1330";"1330_da";100;"589478_v2014";"0210";1;3149365;3149365;FALSE;NA;FALSE;FALSE;113;54;79773,591973471;228078,113583292
"628";"reserve_cycle2";FALSE;"3151541_1";"1330";"1330_da";50;"554630_v2018";"10l";1;3151541;3151541;FALSE;NA;FALSE;FALSE;115;55;70493,591973471;226542,113583292
"629";"reserve_cycle2";FALSE;"315318_1";"2310";"2310";30;"414390_v2020";"1810";1;315318;315318;FALSE;NA;FALSE;FALSE;89;100;217277,6;196238,1
"630";"reserve_cycle2";FALSE;"316614_1";"6510";"6510_hu";100;"618259_v2014";"04ex";0;316614;316614;FALSE;NA;FALSE;FALSE;60;74;168317,6;182222,1
"631";"reserve_cycle2";FALSE;"316646_1";"6510";"6510_hu";50;"616768_v2014";"126";0;316646;316646;FALSE;NA;FALSE;FALSE;61;75;212829,6;172878,1
"632";"reserve_cycle2";FALSE;"3173846_1";"7140";"7140_meso";100;"642771_v2014";"985";0;3173846;3173846;FALSE;NA;FALSE;FALSE;7;89;182141,591973471;216942,113583292
"633";"reserve_cycle2";FALSE;"318217_1";"6510";"6510_hu";70;"370434_v2018";"997";0;318217;318217;FALSE;NA;FALSE;FALSE;62;76;105949,6;218126,1
"634";"reserve_cycle2";FALSE;"3185198_1";"7140";"7140_oli";95;"475082_v2018";"148";1;3185198;3185198;TRUE;2020-10-12;FALSE;FALSE;130;45;195709,5;225550,3
"635";"reserve_cycle2";FALSE;"31875858_1";"6410";"6410_ve";100;"463216_v2018";"169";1;31875858;31875858;FALSE;NA;FALSE;FALSE;167;9;223677,591973471;205550,113583292
"636";"not_selelected";FALSE;"3192390_2";"7140";"7140_meso";100;"411930_v2020";"185";1;40941126;3192390;TRUE;2020-07-09;FALSE;FALSE;131;90;169691,8;167499,9
"637";"reserve_cycle2";FALSE;"3195318_1";"7140";"7140_meso";20;"422247_v2020";"196";0;3195318;3195318;FALSE;NA;FALSE;FALSE;8;91;203773,591973471;187214,113583292
"638";"reserve_cycle2";FALSE;"31957126_1";"7140";"7140_base";95;"420039_v2020";"196";1;31957126;31957126;FALSE;NA;FALSE;FALSE;334;7;179837,591973471;184814,113583292
"639";"not_selelected";FALSE;"3202998_2";"7140";"7140_meso";NA;"380749_v2020";"195";1;1892278;3202998;TRUE;2020-07-23;FALSE;FALSE;132;92;215786;197802,7
"640";"reserve_cycle2";FALSE;"3203249_1";"2130";"2130_had";100;"169536_v2020";"l";1;3203249;3203249;FALSE;NA;FALSE;FALSE;231;64;24477,6;196334,1
"641";"reserve_cycle2";FALSE;"3203517_1";"1330";"1330_da";100;"625915_v2020";"13z";1;3203517;3203517;FALSE;NA;FALSE;FALSE;116;56;141661,591973471;225326,113583292
"642";"not_selelected";FALSE;"3219382_2";"7140";"7140_meso";70;"380747_v2020";"186";1;3219382;3219382;TRUE;2015-09-21;FALSE;FALSE;133;93;215017;197164,9
"643";"reserve_cycle2";FALSE;"322002_1";"2310";"2310";70;"559449_v2014";"086";1;322002;322002;FALSE;NA;FALSE;FALSE;90;102;227805,6;193678,1
"644";"reserve_cycle2";FALSE;"3223006_1";"7140";"7140_oli";100;"595827_v2020";"198";1;3223006;3223006;TRUE;2020-10-14;FALSE;FALSE;134;46;164893,7;228782,2
"645";"reserve_cycle2";FALSE;"3229430_1";"2330";"2330";30;"590328_v2014";"988";0;3229430;3229430;FALSE;NA;FALSE;FALSE;117;20;186461,591973471;208750,113583292
"646";"reserve_cycle2";FALSE;"3233845_1";"2130";"2130_hd";60;"645050_v2014";"018";0;3233845;3233845;FALSE;NA;FALSE;FALSE;21;187;72221,591973471;226350,113583292
"647";"reserve_cycle2";FALSE;"324029_1";"6510";"6510_hu";60;"504165_v2018";"14z";0;324029;324029;FALSE;NA;FALSE;FALSE;64;77;144157,591973471;223310,113583292
"648";"reserve_cycle2";FALSE;"32403330_1";"6230";"6230_hnk";20;"673746_v2014";"11ex";1;32403330;32403330;FALSE;NA;FALSE;FALSE;533;19;258269,591973471;159278,113583292
"649";"reserve_cycle2";FALSE;"3253234_1";"2330";"2330_dw";70;"419729_v2020";"1911";1;3253234;3253234;FALSE;NA;FALSE;FALSE;203;43;239101,591973471;183854,113583292
"650";"reserve_cycle2";FALSE;"3272497_1";"2160";"2160";70;"545368_v2018";"05l";0;3272497;3272497;FALSE;NA;FALSE;FALSE;15;164;32317,591973471;204142,113583292
"651";"not_selelected";FALSE;"3273046_2";"6230";"6230_hmo";70;"413113_v2020";"186";1;36827478;3273046;TRUE;2018-07-02;FALSE;FALSE;255;73;184232,2;190717,3
"652";"not_selelected";FALSE;"3276198_2";"6230";"6230_hmo";NA;"546696_v2018";"176";0;45743526;3276198;TRUE;2016-08-23;FALSE;FALSE;83;74;188662,6;175128,2
"653";"reserve_cycle2";FALSE;"3280437_1";"1330";"1330_da";100;"589520_v2014";"0210";1;3280437;3280437;FALSE;NA;FALSE;FALSE;117;57;79869,591973471;228718,113583292
"654";"reserve_cycle2";FALSE;"328406_1";"6510";"6510_hu";30;"636886_v2020";"987";0;328406;328406;FALSE;NA;FALSE;FALSE;67;78;173629,6;202766,1
"655";"reserve_cycle2";FALSE;"328414_1";"2310";"2310";100;"447582_v2018";"071";1;328414;328414;FALSE;NA;FALSE;FALSE;91;103;153277,591973471;233166,113583292
"656";"reserve_cycle2";FALSE;"3303122_1";"7140";"7140_oli";90;"455999_v2018";"158";1;3303122;3303122;FALSE;NA;FALSE;FALSE;136;47;223421,591973471;188558,113583292
"657";"reserve_cycle2";FALSE;"330706_1";"2310";"2310";100;"587337_v2014";"086";1;330706;330706;FALSE;NA;FALSE;FALSE;92;104;228157,6;194286,1
"658";"reserve_cycle2";FALSE;"3308853_1";"1330";"1330_da";100;"589866_v2014";"0210";1;3308853;3308853;FALSE;NA;FALSE;FALSE;118;58;79229,591973471;228622,113583292
"659";"reserve_cycle2";FALSE;"33181874_1";"6230";"6230_hnk";60;"450630_v2018";"11ex";1;33181874;33181874;FALSE;NA;FALSE;FALSE;537;20;241533,591973471;167470,113583292
"660";"reserve_cycle2";FALSE;"3319506_1";"7140";"7140_oli";90;"455999_v2018";"158";1;3319506;3319506;TRUE;2020-09-29;FALSE;FALSE;137;48;223869,6;188782,1
"661";"reserve_cycle2";FALSE;"3320625_1";"2160";"2160";100;"570312_v2018";"16";0;3320625;3320625;FALSE;NA;FALSE;FALSE;16;165;37213,591973471;206894,113583292
"662";"reserve_cycle2";FALSE;"332726_1";"2310";"2310";100;"639343_v2020";"198";1;332726;332726;FALSE;NA;FALSE;FALSE;93;105;215581,6;200142,1
"663";"reserve_cycle2";FALSE;"334046_1";"4010";"4010";70;"625017_v2020";"187";1;334046;334046;FALSE;NA;FALSE;FALSE;81;85;163165,6;225614,1
"664";"not_selelected";FALSE;"3351638_1";"6230";"6230_hmo";NA;"356487_v2020";"196";1;3351638;3351638;TRUE;2022-06-22;FALSE;FALSE;260,5;78,5;184221,6;194446,1
"665";"not_selelected";FALSE;"3351638_2";"6230";"6230_hmo";NA;"356487_v2020";"196";1;3351638;3351638;TRUE;2018-06-27;FALSE;FALSE;260,5;78,5;184230,2;194445,6
"666";"not_selelected";FALSE;"3358866_2";"7140";"7140_meso";60;"514386_v2018";"175";1;66273426;3358866;TRUE;2020-07-16;FALSE;FALSE;139;96;242094,1;208443,5
"667";"reserve_cycle2";FALSE;"3359022_1";"2330";"2330_dw";100;"528717_v2018";"176";1;3359022;3359022;FALSE;NA;FALSE;FALSE;204;44;192445,591973471;230542,113583292
"668";"reserve_cycle2";FALSE;"3359797_1";"1330";"1330_hpr";100;"589172_v2016";"1510";0;3359797;3359797;TRUE;2020-08-21;FALSE;FALSE;22;82;72222,3;220813,5
"669";"reserve_cycle2";FALSE;"3361582_1";"7140";"7140_oli";80;"544116_v2016";"1511";1;3361582;3361582;FALSE;NA;FALSE;FALSE;140;49;197213,591973471;229518,113583292
"670";"reserve_cycle2";FALSE;"3365874_1";"2330";"2330_dw";80;"358560_v2020";"196";1;3365874;3365874;FALSE;NA;FALSE;FALSE;205;45;240701,6;180750,1
"671";"reserve_cycle2";FALSE;"3367542_2";"7140";"7140_oli";80;"594481_v2020";"186";1;3367542;3367542;TRUE;2020-10-09;FALSE;FALSE;141;50;215902,9;205083,6
"672";"reserve_cycle2";FALSE;"3378741_1";"1330";"1330_da";90;"589576_v2014";"0210";1;3378741;3378741;FALSE;NA;FALSE;FALSE;119;59;80413,591973471;228718,113583292
"673";"reserve_cycle2";FALSE;"338386_1";"2310";"2310";100;"566799_v2014";"086";1;338386;338386;FALSE;NA;FALSE;FALSE;94;106;228829,6;193742,1
"674";"reserve_cycle2";FALSE;"3385566_1";"2330";"2330_dw";100;"535620_v2018";"178";1;3385566;3385566;FALSE;NA;FALSE;FALSE;206;46;163389,591973471;226670,113583292
"675";"reserve_cycle2";FALSE;"338898_1";"2310";"2310";100;"587380_v2014";"086";1;338898;338898;FALSE;NA;FALSE;FALSE;95;107;229949,6;194702,1
"676";"reserve_cycle2";FALSE;"3391926_1";"7140";"7140_meso";20;"422235_v2020";"196";0;3391926;3391926;FALSE;NA;FALSE;FALSE;9;98;204029,591973471;187374,113583292
"677";"not_selelected";FALSE;"3405958_1";"6230";"6230_hmo";100;"416192_v2020";"195";1;3405958;3405958;TRUE;2018-06-25;FALSE;FALSE;262;80;185853,5;180110,2
"678";"reserve_cycle2";FALSE;"340702_1";"2310";"2310";100;"592355_v2018";"147";1;340702;340702;FALSE;NA;FALSE;FALSE;96;108;153629,6;231822,1
"679";"reserve_cycle2";FALSE;"3411509_1";"1330";"1330_da";90;"589731_v2014";"0210";1;3411509;3411509;FALSE;NA;FALSE;FALSE;121;60;79453,591973471;228142,113583292
"680";"not_selelected";FALSE;"3411958_2";"7140";"7140_meso";NA;"515383_v2018";"178";1;3411958;3411958;TRUE;2020-10-09;FALSE;FALSE;143;99;188894,7;217099,4
"681";"not_selelected";FALSE;"3424742_2";"6230";"6230_hmo";100;"507816_v2018";"168";1;20201958;3424742;TRUE;2018-06-04;FALSE;FALSE;265;83;204017,4;170833,3
"682";"reserve_cycle2";FALSE;"342750_1";"4010";"4010";100;"561026_v2018";"147";1;342750;342750;FALSE;NA;FALSE;FALSE;82;86;158653,6;227662,1
"683";"reserve_cycle2";FALSE;"342793_1";"6510";"6510_hu";70;"370439_v2018";"97v";0;342793;342793;FALSE;NA;FALSE;FALSE;68;79;107549,591973471;217262,113583292
"684";"reserve_cycle2";FALSE;"3428530_2";"6230";"6230_hnk";30;"370040_v2018";"0710";0;53760178;3428530;TRUE;2021-07-12;FALSE;FALSE;86;3;241245,6;168238,1
"685";"reserve_cycle2";FALSE;"3432374_1";"2330";"2330_dw";100;"414498_v2020";"1810";1;3432374;3432374;FALSE;NA;FALSE;FALSE;207;47;215965,591973471;196718,113583292
"686";"reserve_cycle2";FALSE;"3432449_2";"1330";"1330_hpr";100;"587576_v2016";"1510";0;41181185;3432449;TRUE;2020-08-28;FALSE;FALSE;23;84;61528,6;215460
"687";"reserve_cycle2";FALSE;"343314_1";"2310";"2310";50;"590599_v2020";"1412";0;343314;343314;FALSE;NA;FALSE;FALSE;13;109;219645,591973471;212622,113583292
"688";"reserve_cycle2";FALSE;"3447342_1";"7140";"7140_oli";95;"475082_v2018";"148";1;3447342;3447342;TRUE;2020-10-12;FALSE;FALSE;146;51;195933,6;225517,9
"689";"reserve_cycle2";FALSE;"344798_1";"4010";"4010";100;"436409_v2018";"147";1;344798;344798;FALSE;NA;FALSE;FALSE;83;87;154589,6;234094,1
"690";"reserve_cycle2";FALSE;"3450578_1";"7140";"7140_oli";100;"304132_v2016";"149";1;3450578;3450578;TRUE;2020-09-29;FALSE;FALSE;147;52;224349,6;188654,1
"691";"not_selelected";FALSE;"3456990_1";"6230";"6230_hmo";25;"665978_v2014";"147";1;3456990;3456990;TRUE;2018-06-27;FALSE;FALSE;267;84;159453,6;225934,1
"692";"not_selelected";FALSE;"3461110_2";"6230";"6230_hmo";100;"507245_v2018";"177";1;3461110;3461110;TRUE;2016-09-14;FALSE;FALSE;268;85;188909,2;218073,1
"693";"reserve_cycle2";FALSE;"347090_1";"2310";"2310";100;"587312_v2014";"086";1;347090;347090;FALSE;NA;FALSE;FALSE;97;110;227357,6;194126,1
"694";"reserve_cycle2";FALSE;"3475154_1";"2330";"2330_dw";60;"471378_v2018";"149";1;3475154;3475154;FALSE;NA;FALSE;FALSE;208;48;224797,591973471;188046,113583292
"695";"reserve_cycle2";FALSE;"347873_1";"6510";"6510_hu";70;"141650_v2020";"98n";0;347873;347873;FALSE;NA;FALSE;FALSE;69;80;55325,591973471;176398,113583292
"696";"reserve_cycle2";FALSE;"3482582_1";"2330";"2330";100;"575608_v2014";"986";0;3482582;3482582;FALSE;NA;FALSE;FALSE;127;21;181181,591973471;209902,113583292
"697";"reserve_cycle2";FALSE;"3492617_2";"1330";"1330_hpr";99;"449277_v2016";"158";0;47336201;3492617;TRUE;2020-08-07;FALSE;FALSE;24;85;106757,5;216036
"698";"reserve_cycle2";FALSE;"349394_1";"2310";"2310";80;"421328_v2020";"196";1;349394;349394;FALSE;NA;FALSE;FALSE;98;111;220093,591973471;196814,113583292
"699";"reserve_cycle2";FALSE;"349425_1";"6510";"6510_hu";100;"507590_v2018";"l";0;349425;349425;FALSE;NA;FALSE;FALSE;70;81;39613,591973471;197870,113583292
"700";"reserve_cycle2";FALSE;"3502814_2";"7140";"7140_oli";NA;"572552_v2018";"097";1;11891422;3502814;TRUE;2020-10-23;FALSE;FALSE;149;53;154697,8;232409,7
"701";"reserve_cycle2";FALSE;"3528402_1";"2330";"2330_dw";70;"326381_v2016";"149";1;3528402;3528402;FALSE;NA;FALSE;FALSE;209;49;224765,591973471;187310,113583292
"702";"not_selelected";TRUE;"3534133_2";"2190";"2190_overig";100;"511491_v2020";"059";1;23936309;23936309;TRUE;2020-07-11;FALSE;FALSE;183;129;77567,2;227699,9
"703";"reserve_cycle2";FALSE;"3542581_1";"1330";"1330_da";90;"618403_v2014";"0210";1;3542581;3542581;FALSE;NA;FALSE;FALSE;122;61;79517,591973471;228686,113583292
"704";"reserve_cycle2";FALSE;"35454848_1";"6230";"6230_hnk";30;"115793_v2014";"11ex";1;35454848;35454848;FALSE;NA;FALSE;FALSE;545;21;258429,591973471;158990,113583292
"705";"reserve_cycle2";FALSE;"355282_1";"2310";"2310";100;"559039_v2014";"086";1;355282;355282;FALSE;NA;FALSE;FALSE;99;112;229277,6;194062,1
"706";"reserve_cycle2";FALSE;"3553457_1";"2130";"2130_hd";30;"398839_v2014";"0610";0;3553457;3553457;FALSE;NA;FALSE;FALSE;22;188;29341,591973471;200526,113583292
"707";"reserve_cycle2";FALSE;"3555382_1";"2330";"2330_dw";90;"543817_v2018";"176";1;3555382;3555382;FALSE;NA;FALSE;FALSE;210;50;196957,591973471;189998,113583292
"708";"reserve_cycle2";FALSE;"357086_1";"4010";"4010";100;"667831_v2014";"097";1;357086;357086;FALSE;NA;FALSE;FALSE;84;88;154781,6;232366,1
"709";"reserve_cycle2";FALSE;"357302_1";"2310";"2310";100;"594451_v2020";"198";1;357302;357302;FALSE;NA;FALSE;FALSE;100;113;216637,6;199406,1
"710";"reserve_cycle2";FALSE;"3578033_1";"2160";"2160";60;"442547_v2018";"049";0;3578033;3578033;FALSE;NA;FALSE;FALSE;17;167;27933,591973471;201870,113583292
"711";"reserve_cycle2";FALSE;"3581105_1";"2130";"2130_hd";80;"570722_v2018";"10";0;3581105;3581105;FALSE;NA;FALSE;FALSE;23;189;25405,591973471;198510,113583292
"712";"reserve_cycle2";FALSE;"358610_1";"2310";"2310";80;"639274_v2020";"198";1;358610;358610;FALSE;NA;FALSE;FALSE;101;114;218845,6;199758,1
"713";"reserve_cycle2";FALSE;"3586258_1";"7140";"7140_oli";30;"639024_v2020";"197";1;3586258;3586258;FALSE;NA;FALSE;FALSE;152;54;219069,591973471;198830,113583292
"714";"reserve_cycle2";FALSE;"358774_1";"2310";"2310";85;"544620_v2016";"1411";0;358774;358774;FALSE;NA;FALSE;FALSE;14;115;218429,591973471;215886,113583292
"715";"not_selelected";FALSE;"3587889_2";"2130";"2130_hd";100;"641267_v2014";"05l";1;24559409;3587889;TRUE;2020-07-30;FALSE;FALSE;238;190;32055,2;203032,6
"716";"reserve_cycle2";FALSE;"358930_1";"6510";"6510_hu";100;"370820_v2018";"98z";0;358930;358930;FALSE;NA;FALSE;FALSE;71;82;232573,591973471;215886,113583292
"717";"reserve_cycle2";FALSE;"359134_1";"4010";"4010";95;"606426_v2018";"147";1;359134;359134;FALSE;NA;FALSE;FALSE;85;89;158781,6;227886,1
"718";"not_selelected";FALSE;"3600726_2";"6230";"6230_hmo";70;"413113_v2020";"186";1;26145110;3600726;TRUE;2018-07-02;FALSE;FALSE;276;91;184383,1;190683,5
"719";"reserve_cycle2";FALSE;"3601334_2";"7140";"7140_oli";40;"414180_v2020";"1810";1;3601334;3601334;TRUE;2020-09-10;FALSE;FALSE;153;55;218508;198125,7
"720";"reserve_cycle2";FALSE;"360146_1";"2310";"2310";80;"587496_v2014";"086";1;360146;360146;FALSE;NA;FALSE;FALSE;102;116;225149,6;193550,1
"721";"reserve_cycle2";FALSE;"3608117_1";"1330";"1330_da";80;"589297_v2014";"0210";1;3608117;3608117;FALSE;NA;FALSE;FALSE;123;62;80125,591973471;228270,113583292
"722";"reserve_cycle2";FALSE;"3620533_1";"1330";"1330_hpr";100;"589192_v2016";"158";0;3620533;3620533;FALSE;NA;FALSE;FALSE;25;86;69469,591973471;220814,113583292
"723";"reserve_cycle2";FALSE;"362673_1";"2130";"2130_hd";100;"554511_v2018";"16";0;362673;362673;FALSE;NA;FALSE;FALSE;5;71;28349,6;200046,1
"724";"reserve_cycle2";FALSE;"3628657_1";"2160";"2160";100;"516712_v2020";"199";0;3628657;3628657;FALSE;NA;FALSE;FALSE;18;168;39389,591973471;208238,113583292
"725";"reserve_cycle2";FALSE;"365590_1";"6510";"6510_hu";90;"615019_v2014";"97";0;365590;365590;FALSE;NA;FALSE;FALSE;72;83;161821,591973471;199790,113583292
"726";"reserve_cycle2";FALSE;"3658937_1";"2330";"2330_dw";30;"581002_v2018";"187";0;3658937;3658937;FALSE;NA;FALSE;FALSE;134;51;144765,591973471;156526,113583292
"727";"reserve_cycle2";FALSE;"3661493_1";"1330";"1330_hpr";100;"445152_v2016";"1510";0;3661493;3661493;FALSE;NA;FALSE;FALSE;26;87;69981,591973471;220366,113583292
"728";"reserve_cycle2";FALSE;"3663058_1";"2330";"2330_dw";100;"610074_v2018";"166";1;3663058;3663058;FALSE;NA;FALSE;FALSE;211;52;221341,591973471;197614,113583292
"729";"not_selelected";FALSE;"3665713_1";"2160";"2160";10;"561349_v2018";"05l";1;3665713;3665713;TRUE;2020-07-30;FALSE;FALSE;151;169;32573,6;203246,1
"730";"reserve_cycle2";FALSE;"367602_1";"4010";"4010";100;"655586_v2014";"12ex";1;367602;367602;FALSE;NA;FALSE;FALSE;86;90;239229,592;179982,1136
"731";"reserve_cycle2";FALSE;"36783296_1";"6410";"6410_ve";50;"507372_v2018";"167";1;36783296;36783296;FALSE;NA;FALSE;FALSE;168;10;85949,591973471;204366,113583292
"732";"reserve_cycle2";FALSE;"3684145_1";"1330";"1330_da";100;"517453_v2020";"18z";1;3684145;3684145;FALSE;NA;FALSE;FALSE;124;63;36029,591973471;205358,113583292
"733";"reserve_cycle2";FALSE;"3694518_1";"2330";"2330_dw";100;"414581_v2020";"1810";1;3694518;3694518;FALSE;NA;FALSE;FALSE;212;53;215805,591973471;196622,113583292
"734";"reserve_cycle2";FALSE;"3698258_1";"2330";"2330_dw";100;"419616_v2020";"199";1;3698258;3698258;FALSE;NA;FALSE;FALSE;213;54;237373,591973471;186766,113583292
"735";"reserve_cycle2";FALSE;"371666_1";"2310";"2310";100;"587030_v2014";"085";1;371666;371666;FALSE;NA;FALSE;FALSE;103;117;230301,6;195598,1
"736";"reserve_cycle2";FALSE;"3716913_1";"1330";"1330_da";100;"517461_v2020";"18z";1;3716913;3716913;FALSE;NA;FALSE;FALSE;125;64;36157,591973471;205166,113583292
"737";"reserve_cycle2";FALSE;"372702_1";"2310";"2310";100;"434042_v2014";"147";1;372702;372702;FALSE;NA;FALSE;FALSE;104;118;158493,591973471;226382,113583292
"738";"reserve_cycle2";FALSE;"372790_1";"2310";"2310";30;"492000_v2018";"168";1;372790;372790;FALSE;NA;FALSE;FALSE;105;119;195741,6;193326,1
"739";"not_selelected";FALSE;"3732406_2";"7140";"7140_meso";100;"646392_v2020";"198";1;3732406;3732406;TRUE;2015-09-21;FALSE;FALSE;159;110;217856,9;198563,9
"740";"not_selelected";FALSE;"3734950_2";"6230";"6230_hn";85;"546696_v2018";"176";0;62520742;3734950;TRUE;2017-07-20;FALSE;FALSE;97;131;188628,1;175090,5
"741";"reserve_cycle2";FALSE;"37376176_1";"6230";"6230_hnk";70;"674992_v2014";"11ex";1;37376176;37376176;FALSE;NA;FALSE;FALSE;548;22;241469,591973471;167438,113583292
"742";"reserve_cycle2";FALSE;"374002_1";"6510";"6510_hu";30;"344913_v2020";"0610";0;374002;374002;FALSE;NA;FALSE;FALSE;75;84;239197,591973471;174894,113583292
"743";"reserve_cycle2";FALSE;"3749309_1";"1330";"1330_da";100;"553925_v2018";"13z";0;3749309;3749309;FALSE;NA;FALSE;FALSE;27;66;142973,591973471;222158,113583292
"744";"reserve_cycle2";FALSE;"375702_1";"6510";"6510_hu";60;"597024_v2018";"174";0;375702;375702;FALSE;NA;FALSE;FALSE;76;85;163229,591973471;210414,113583292
"745";"reserve_cycle2";FALSE;"3759314_1";"2330";"2330_dw";20;"326976_v2016";"086";1;3759314;3759314;FALSE;NA;FALSE;FALSE;214;55;225853,6;194734,1
"746";"reserve_cycle2";FALSE;"3764342_1";"2330";"2330";50;"583612_v2020";"98z";0;3764342;3764342;FALSE;NA;FALSE;FALSE;138;22;204989,591973471;212974,113583292
